ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-20T09:00:00.000,115.90,289.12,37.97,-109.50
2018-05-20T09:15:00.000,116.30,292.65,44.79,-107.33
2018-05-20T09:30:00.000,117.70,293.70,47.31,-107.77
2018-05-20T09:45:00.000,117.80,293.57,47.10,-107.97
2018-05-20T10:00:00.000,114.50,230.29,-73.15,-88.09
2018-05-20T10:15:00.000,115.30,202.25,-106.72,-43.65
2018-05-20T10:30:00.000,115.00,75.20,29.37,111.19
2018-05-20T10:45:00.000,116.90,76.69,26.90,113.76
2018-05-20T11:00:00.000,112.50,125.76,-65.74,91.29
2018-05-20T11:15:00.000,114.70,133.99,-79.67,82.52
2018-05-20T11:30:00.000,3.42,6.39,3.39,0.38
2018-05-20T11:45:00.000,0.90,64.74,0.39,0.82
2018-05-20T12:00:00.000,1.13,77.12,0.25,1.10
2018-05-20T12:15:00.000,0.68,43.86,0.49,0.47
2018-05-20T12:30:00.000,1.13,47.12,0.77,0.83
2018-05-20T12:45:00.000,2.38,74.07,0.65,2.28
2018-05-20T13:00:00.000,3.65,78.25,0.74,3.57
2018-05-20T13:15:00.000,2.49,84.13,0.25,2.48
2018-05-20T13:30:00.000,2.49,65.36,1.04,2.26
2018-05-20T13:45:00.000,1.36,42.86,0.99,0.92
2018-05-20T14:00:00.000,1.92,53.63,1.14,1.55
2018-05-20T14:15:00.000,1.92,61.55,0.92,1.69
2018-05-20T14:30:00.000,3.18,59.85,1.60,2.75
2018-05-20T14:45:00.000,4.57,58.51,2.39,3.90
2018-05-20T15:00:00.000,2.84,56.89,1.55,2.38
2018-05-20T15:15:00.000,2.72,45.41,1.91,1.94
2018-05-20T15:30:00.000,2.26,50.51,1.44,1.74
2018-05-20T15:45:00.000,6.77,65.72,2.78,6.17
2018-05-20T16:00:00.000,7.82,63.59,3.48,7.01
2018-05-20T16:15:00.000,7.92,51.36,4.94,6.18
2018-05-20T16:30:00.000,9.04,45.69,6.31,6.47
2018-05-20T16:45:00.000,6.35,46.38,4.38,4.60
2018-05-20T17:00:00.000,7.82,40.76,5.93,5.11
2018-05-20T17:15:00.000,4.34,21.45,4.04,1.59
2018-05-20T17:30:00.000,7.05,35.41,5.75,4.09
2018-05-20T17:45:00.000,3.18,36.56,2.56,1.90
2018-05-20T18:00:00.000,1.81,43.15,1.32,1.24
2018-05-20T18:15:00.000,2.84,33.60,2.36,1.57
2018-05-20T18:30:00.000,1.58,31.69,1.35,0.83
2018-05-20T18:45:00.000,3.30,36.83,2.64,1.98
2018-05-20T19:00:00.000,3.99,30.17,3.45,2.01
2018-05-20T19:15:00.000,2.26,38.27,1.77,1.40
2018-05-20T19:30:00.000,2.15,44.67,1.53,1.51
2018-05-20T19:45:00.000,2.72,60.07,1.36,2.36
2018-05-20T20:00:00.000,2.61,61.98,1.22,2.30
2018-05-20T20:15:00.000,1.69,62.81,0.77,1.51
2018-05-20T20:30:00.000,2.03,60.30,1.01,1.77
2018-05-20T20:45:00.000,1.58,49.31,1.03,1.20
2018-05-20T21:00:00.000,1.24,55.05,0.71,1.02
2018-05-20T21:15:00.000,1.58,60.86,0.77,1.38
2018-05-20T21:30:00.000,1.13,49.61,0.73,0.86
2018-05-20T21:45:00.000,1.24,56.95,0.68,1.04
2018-05-20T22:00:00.000,1.13,54.59,0.65,0.92
2018-05-20T22:15:00.000,3.76,91.98,-0.13,3.76
2018-05-20T22:30:00.000,1.81,40.77,1.37,1.18
2018-05-20T22:45:00.000,1.36,45.97,0.94,0.97
2018-05-20T23:00:00.000,1.13,25.62,1.02,0.49
2018-05-20T23:15:00.000,1.47,231.11,-0.92,-1.14
2018-05-20T23:30:00.000,1.69,258.04,-0.35,-1.66
2018-05-20T23:45:00.000,4.22,231.40,-2.63,-3.30
2018-05-21T00:00:00.000,4.11,220.61,-3.12,-2.67
2018-05-21T00:15:00.000,4.88,213.09,-4.09,-2.67
2018-05-21T00:30:00.000,5.41,225.14,-3.82,-3.83
2018-05-21T00:45:00.000,3.76,219.16,-2.92,-2.38
2018-05-21T01:00:00.000,1.36,218.92,-1.06,-0.85
2018-05-21T01:15:00.000,1.02,43.45,0.74,0.70
2018-05-21T01:30:00.000,1.24,35.51,1.01,0.72
2018-05-21T01:45:00.000,1.13,34.57,0.93,0.64
2018-05-21T02:00:00.000,1.13,28.90,0.99,0.55
2018-05-21T02:15:00.000,1.24,35.30,1.01,0.72
2018-05-21T02:30:00.000,1.47,34.95,1.20,0.84
2018-05-21T02:45:00.000,1.69,43.54,1.23,1.17
2018-05-21T03:00:00.000,1.58,39.62,1.22,1.01
2018-05-21T03:15:00.000,1.36,42.12,1.01,0.91
2018-05-21T03:30:00.000,1.36,40.85,1.03,0.89
2018-05-21T03:45:00.000,1.36,45.20,0.96,0.96
2018-05-21T04:00:00.000,1.36,34.25,1.12,0.76
2018-05-21T04:15:00.000,1.13,32.39,0.95,0.61
2018-05-21T04:30:00.000,1.58,21.11,1.48,0.57
2018-05-21T04:45:00.000,1.81,35.00,1.48,1.04
2018-05-21T05:00:00.000,2.84,37.27,2.26,1.72
2018-05-21T05:15:00.000,4.22,27.07,3.76,1.92
2018-05-21T05:30:00.000,6.35,22.03,5.89,2.38
2018-05-21T05:45:00.000,6.35,23.38,5.83,2.52
2018-05-21T06:00:00.000,4.88,29.04,4.27,2.37
2018-05-21T06:15:00.000,4.88,12.97,4.76,1.10
2018-05-21T06:30:00.000,3.53,359.63,3.53,-0.02
2018-05-21T06:45:00.000,2.72,3.23,2.72,0.15
2018-05-21T07:00:00.000,2.38,15.99,2.28,0.65
2018-05-21T07:15:00.000,2.15,24.27,1.96,0.88
2018-05-21T07:30:00.000,1.36,25.82,1.22,0.59
2018-05-21T07:45:00.000,1.36,30.92,1.16,0.70
2018-05-21T08:00:00.000,1.47,35.54,1.20,0.85
2018-05-21T08:15:00.000,1.47,26.81,1.31,0.66
2018-05-21T08:30:00.000,1.13,29.95,0.98,0.56
2018-05-21T08:45:00.000,1.13,27.28,1.00,0.52
2018-05-21T09:00:00.000,1.13,30.44,0.97,0.57
2018-05-21T09:15:00.000,1.24,32.84,1.04,0.67
2018-05-21T09:30:00.000,1.24,21.33,1.16,0.45
2018-05-21T09:45:00.000,1.81,51.53,1.12,1.42
2018-05-21T10:00:00.000,2.03,24.56,1.85,0.85
2018-05-21T10:15:00.000,1.24,32.99,1.04,0.68
2018-05-21T10:30:00.000,1.36,26.21,1.22,0.60
2018-05-21T10:45:00.000,1.02,13.85,0.99,0.24
2018-05-21T11:00:00.000,1.13,31.70,0.96,0.59
2018-05-21T11:15:00.000,3.42,197.33,-3.26,-1.02
2018-05-21T11:30:00.000,2.95,196.82,-2.83,-0.85
2018-05-21T11:45:00.000,1.36,215.83,-1.10,-0.79
2018-05-21T12:00:00.000,1.24,168.45,-1.22,0.25
2018-05-21T12:15:00.000,2.03,195.30,-1.96,-0.54
2018-05-21T12:30:00.000,3.76,208.61,-3.30,-1.80
2018-05-21T12:45:00.000,3.07,224.87,-2.17,-2.16
2018-05-21T13:00:00.000,0.45,51.00,0.28,0.35
2018-05-21T13:15:00.000,1.92,35.21,1.57,1.11
2018-05-21T13:30:00.000,1.13,29.77,0.98,0.56
2018-05-21T13:45:00.000,0.56,283.80,0.13,-0.55
2018-05-21T14:00:00.000,1.02,303.89,0.57,-0.84
2018-05-21T14:15:00.000,0.79,356.18,0.79,-0.05
2018-05-21T14:30:00.000,1.24,41.41,0.93,0.82
2018-05-21T14:45:00.000,2.15,25.34,1.94,0.92
2018-05-21T15:00:00.000,2.38,27.80,2.10,1.11
2018-05-21T15:15:00.000,2.38,24.36,2.16,0.98
2018-05-21T15:30:00.000,1.47,27.99,1.30,0.69
2018-05-21T15:45:00.000,1.47,24.18,1.34,0.60
2018-05-21T16:00:00.000,2.84,21.05,2.65,1.02
2018-05-21T16:15:00.000,2.49,33.05,2.09,1.36
2018-05-21T16:30:00.000,2.49,17.74,2.37,0.76
2018-05-21T16:45:00.000,1.92,28.61,1.69,0.92
2018-05-21T17:00:00.000,5.20,15.23,5.02,1.37
2018-05-21T17:15:00.000,6.96,32.59,5.86,3.75
2018-05-21T17:30:00.000,6.14,34.52,5.06,3.48
2018-05-21T17:45:00.000,4.78,16.86,4.57,1.39
2018-05-21T18:00:00.000,5.73,28.09,5.05,2.70
2018-05-21T18:15:00.000,7.73,18.45,7.33,2.44
2018-05-21T18:30:00.000,6.46,11.89,6.32,1.33
2018-05-21T18:45:00.000,1.81,21.79,1.68,0.67
2018-05-21T19:00:00.000,5.20,6.90,5.16,0.62
2018-05-21T19:15:00.000,2.72,10.58,2.68,0.50
2018-05-21T19:30:00.000,4.34,353.36,4.31,-0.50
2018-05-21T19:45:00.000,4.22,5.36,4.21,0.39
2018-05-21T20:00:00.000,2.84,15.10,2.74,0.74
2018-05-21T20:15:00.000,2.26,7.61,2.24,0.30
2018-05-21T20:30:00.000,1.92,17.46,1.83,0.58
2018-05-21T20:45:00.000,1.47,24.92,1.33,0.62
2018-05-21T21:00:00.000,1.47,33.68,1.22,0.81
2018-05-21T21:15:00.000,1.47,36.74,1.18,0.88
2018-05-21T21:30:00.000,1.24,39.15,0.96,0.78
2018-05-21T21:45:00.000,1.24,56.36,0.69,1.03
