ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-31T10:15:00.000,3.99,125.52,-2.32,3.25
2018-05-31T11:00:00.000,5.20,142.17,-4.11,3.19
2018-05-31T11:15:00.000,7.53,142.68,-5.99,4.57
2018-05-31T11:30:00.000,7.53,137.33,-5.54,5.11
2018-05-31T11:45:00.000,7.15,310.31,4.63,-5.45
2018-05-31T12:00:00.000,24.74,302.76,13.38,-20.80
2018-05-31T12:15:00.000,20.60,292.77,7.98,-19.00
2018-05-31T12:30:00.000,17.18,291.19,6.21,-16.02
2018-05-31T12:45:00.000,10.54,303.27,5.78,-8.81
2018-05-31T13:00:00.000,12.88,290.07,4.42,-12.10
2018-05-31T13:15:00.000,7.92,280.51,1.44,-7.79
2018-05-31T13:30:00.000,8.59,301.38,4.47,-7.33
2018-05-31T13:45:00.000,10.10,302.30,5.40,-8.54
2018-05-31T14:00:00.000,7.73,11.76,7.56,1.57
2018-05-31T14:15:00.000,8.40,35.91,6.80,4.92
2018-05-31T14:30:00.000,14.55,47.39,9.85,10.71
2018-05-31T14:45:00.000,18.81,33.07,15.76,10.27
2018-05-31T15:00:00.000,27.38,123.41,-15.08,22.85
2018-05-31T15:15:00.000,30.72,135.64,-21.96,21.48
2018-05-31T15:30:00.000,35.86,150.34,-31.17,17.74
2018-05-31T15:45:00.000,42.57,139.96,-32.59,27.38
2018-05-31T16:00:00.000,40.97,139.79,-31.29,26.45
2018-05-31T16:15:00.000,39.78,143.78,-32.10,23.51
2018-05-31T16:30:00.000,40.97,146.91,-34.32,22.37
2018-05-31T16:45:00.000,44.96,152.99,-40.06,20.42
2018-05-31T17:00:00.000,33.59,156.92,-30.90,13.16
2018-05-31T17:15:00.000,31.29,154.80,-28.31,13.32
2018-05-31T17:30:00.000,30.45,153.47,-27.24,13.60
2018-05-31T17:45:00.000,29.23,156.39,-26.78,11.71
2018-05-31T18:00:00.000,35.43,157.61,-32.76,13.50
2018-05-31T18:15:00.000,29.50,157.47,-27.25,11.30
2018-05-31T18:30:00.000,27.89,158.96,-26.03,10.01
2018-05-31T18:45:00.000,24.48,152.04,-21.62,11.48
2018-05-31T19:00:00.000,16.35,151.49,-14.37,7.80
2018-05-31T19:15:00.000,13.88,155.53,-12.63,5.75
2018-05-31T19:30:00.000,22.48,158.70,-20.95,8.17
2018-05-31T19:45:00.000,9.21,205.39,-8.32,-3.95
2018-05-31T20:00:00.000,19.68,149.44,-16.94,10.00
2018-05-31T20:15:00.000,8.68,170.72,-8.57,1.40
2018-05-31T20:30:00.000,7.63,157.14,-7.03,2.96
2018-05-31T20:45:00.000,5.83,212.88,-4.90,-3.16
2018-05-31T21:00:00.000,5.83,124.60,-3.31,4.80
2018-05-31T21:15:00.000,4.88,297.17,2.23,-4.35
2018-05-31T21:30:00.000,3.88,199.62,-3.65,-1.30
2018-05-31T21:45:00.000,4.22,302.13,2.25,-3.58
2018-05-31T22:00:00.000,3.88,203.81,-3.55,-1.57
2018-05-31T22:15:00.000,3.99,176.40,-3.98,0.25
2018-05-31T22:30:00.000,4.68,130.72,-3.05,3.54
2018-05-31T22:45:00.000,4.22,106.60,-1.21,4.05
2018-05-31T23:00:00.000,5.10,60.08,2.54,4.42
2018-05-31T23:15:00.000,9.39,171.78,-9.29,1.34
2018-05-31T23:30:00.000,9.57,119.37,-4.69,8.34
2018-05-31T23:45:00.000,4.22,105.18,-1.11,4.08
2018-06-01T00:00:00.000,2.72,102.06,-0.57,2.66
2018-06-01T00:15:00.000,8.40,309.49,5.34,-6.48
2018-06-01T00:30:00.000,16.06,296.57,7.19,-14.37
2018-06-01T00:45:00.000,21.25,286.14,5.91,-20.41
2018-06-01T01:00:00.000,13.95,294.22,5.72,-12.72
2018-06-01T01:15:00.000,11.85,299.30,5.80,-10.34
2018-06-01T01:30:00.000,6.35,315.26,4.51,-4.47
2018-06-01T01:45:00.000,7.73,5.98,7.68,0.81
2018-06-01T02:00:00.000,7.05,81.94,0.99,6.98
2018-06-01T02:15:00.000,11.28,112.34,-4.29,10.43
2018-06-01T02:30:00.000,10.95,133.00,-7.47,8.01
2018-06-01T02:45:00.000,22.81,134.11,-15.87,16.37
2018-06-01T03:00:00.000,16.63,126.07,-9.79,13.44
2018-06-01T03:15:00.000,17.39,133.64,-12.00,12.59
2018-06-01T03:30:00.000,17.39,135.23,-12.35,12.25
2018-06-01T03:45:00.000,24.93,145.61,-20.57,14.08
2018-06-01T04:00:00.000,29.57,158.16,-27.44,11.00
2018-06-01T04:15:00.000,26.47,166.80,-25.77,6.05
2018-06-01T04:30:00.000,25.57,175.26,-25.48,2.11
2018-06-01T04:45:00.000,28.69,172.02,-28.41,3.98
2018-06-01T05:00:00.000,16.28,176.37,-16.24,1.03
2018-06-01T05:15:00.000,28.55,176.13,-28.49,1.93
2018-06-01T05:30:00.000,22.22,180.24,-22.22,-0.09
2018-06-01T05:45:00.000,13.80,191.24,-13.54,-2.69
2018-06-01T06:00:00.000,18.35,179.56,-18.34,0.14
2018-06-01T06:15:00.000,27.76,183.28,-27.72,-1.59
2018-06-01T06:30:00.000,16.98,154.69,-15.35,7.26
2018-06-01T06:45:00.000,21.71,172.35,-21.51,2.89
2018-06-01T07:00:00.000,19.01,178.68,-19.01,0.44
2018-06-01T07:15:00.000,26.15,172.67,-25.94,3.34
2018-06-01T07:30:00.000,34.13,193.09,-33.25,-7.73
2018-06-01T07:45:00.000,17.05,183.84,-17.01,-1.14
2018-06-01T08:00:00.000,13.35,171.84,-13.21,1.89
2018-06-01T08:15:00.000,16.63,180.14,-16.63,-0.04
2018-06-01T08:30:00.000,9.12,330.16,7.91,-4.54
2018-06-01T08:45:00.000,8.40,232.66,-5.09,-6.68
2018-06-01T09:00:00.000,4.78,96.97,-0.58,4.74
2018-06-01T09:15:00.000,4.34,39.06,3.37,2.73
2018-06-01T09:30:00.000,3.65,95.15,-0.33,3.63
2018-06-01T09:45:00.000,2.95,88.58,0.07,2.95
2018-06-01T10:00:00.000,2.61,151.21,-2.28,1.26
2018-06-01T10:15:00.000,2.84,165.20,-2.74,0.72
2018-06-01T10:30:00.000,2.95,149.61,-2.55,1.49
2018-06-01T10:45:00.000,5.62,147.59,-4.74,3.01
2018-06-01T11:00:00.000,3.99,155.28,-3.63,1.67
2018-06-01T11:15:00.000,5.10,147.45,-4.29,2.74
2018-06-01T11:30:00.000,6.35,138.79,-4.78,4.19
2018-06-01T11:45:00.000,8.49,126.67,-5.07,6.81
2018-06-01T12:00:00.000,12.88,133.20,-8.81,9.39
2018-06-01T12:15:00.000,17.74,132.99,-12.10,12.98
2018-06-01T12:30:00.000,12.41,116.24,-5.49,11.13
2018-06-01T12:45:00.000,10.01,116.07,-4.40,8.99
2018-06-01T13:00:00.000,11.94,105.41,-3.17,11.51
2018-06-01T13:15:00.000,12.49,102.00,-2.60,12.21
2018-06-01T13:30:00.000,9.75,84.50,0.93,9.70
2018-06-01T13:45:00.000,5.83,76.87,1.32,5.68
2018-06-01T14:00:00.000,8.11,97.22,-1.02,8.05
2018-06-01T14:15:00.000,8.95,87.74,0.35,8.94
2018-06-01T14:30:00.000,12.72,106.00,-3.51,12.23
2018-06-01T14:45:00.000,11.61,114.11,-4.74,10.59
2018-06-01T15:00:00.000,14.47,134.84,-10.21,10.26
2018-06-01T15:15:00.000,16.84,131.78,-11.22,12.56
2018-06-01T15:30:00.000,26.54,134.80,-18.70,18.83
2018-06-01T15:45:00.000,29.03,140.36,-22.35,18.52
2018-06-01T16:00:00.000,33.59,142.01,-26.47,20.67
2018-06-01T16:15:00.000,36.21,147.74,-30.62,19.33
2018-06-01T16:30:00.000,40.54,156.50,-37.18,16.16
2018-06-01T16:45:00.000,33.37,158.86,-31.12,12.03
2018-06-01T17:00:00.000,35.34,163.18,-33.83,10.23
2018-06-01T17:15:00.000,29.63,168.20,-29.01,6.06
2018-06-01T17:30:00.000,29.91,168.90,-29.35,5.76
2018-06-01T17:45:00.000,41.72,172.81,-41.39,5.22
2018-06-01T18:00:00.000,25.25,174.44,-25.13,2.45
2018-06-01T18:15:00.000,28.62,173.27,-28.42,3.35
2018-06-01T18:30:00.000,20.73,171.08,-20.48,3.21
2018-06-01T18:45:00.000,23.77,172.65,-23.58,3.04
2018-06-01T19:00:00.000,11.44,189.28,-11.29,-1.84
2018-06-01T19:15:00.000,11.03,203.63,-10.10,-4.42
2018-06-01T19:30:00.000,16.28,181.27,-16.27,-0.36
2018-06-01T19:45:00.000,12.88,199.96,-12.10,-4.40
2018-06-01T20:00:00.000,10.45,170.46,-10.31,1.73
2018-06-01T20:15:00.000,12.49,149.82,-10.80,6.28
2018-06-01T20:30:00.000,9.57,118.15,-4.51,8.44
2018-06-01T20:45:00.000,3.65,257.13,-0.81,-3.55
2018-06-01T21:00:00.000,5.94,37.81,4.69,3.64
2018-06-01T21:15:00.000,3.53,359.74,3.53,-0.02
2018-06-01T21:30:00.000,5.20,269.14,-0.08,-5.20
2018-06-01T21:45:00.000,7.82,172.03,-7.75,1.08
2018-06-01T22:00:00.000,2.72,325.83,2.25,-1.53
2018-06-01T22:15:00.000,8.40,203.73,-7.69,-3.38
2018-06-01T22:30:00.000,9.84,196.59,-9.43,-2.81
2018-06-01T22:45:00.000,4.78,193.41,-4.65,-1.11
2018-06-01T23:00:00.000,4.68,202.77,-4.31,-1.81
2018-06-01T23:15:00.000,2.26,199.36,-2.13,-0.75
2018-06-01T23:30:00.000,3.42,105.58,-0.92,3.29
2018-06-01T23:45:00.000,3.53,104.39,-0.88,3.42
2018-06-02T00:00:00.000,9.75,125.35,-5.64,7.95
2018-06-02T00:15:00.000,9.39,83.83,1.01,9.34
2018-06-02T00:30:00.000,5.62,52.15,3.45,4.44
2018-06-02T00:45:00.000,4.68,29.86,4.05,2.33
2018-06-02T01:00:00.000,1.69,290.81,0.60,-1.58
2018-06-02T01:15:00.000,3.65,306.28,2.16,-2.94
2018-06-02T01:30:00.000,5.31,11.23,5.20,1.03
2018-06-02T01:45:00.000,5.94,340.59,5.60,-1.97
2018-06-02T02:00:00.000,4.68,332.42,4.14,-2.16
2018-06-02T02:15:00.000,6.96,25.37,6.29,2.98
2018-06-02T02:30:00.000,8.68,15.44,8.37,2.31
2018-06-02T02:45:00.000,9.93,7.20,9.85,1.24
2018-06-02T03:00:00.000,11.69,16.41,11.21,3.30
2018-06-02T03:15:00.000,11.20,23.16,10.29,4.40
2018-06-02T03:30:00.000,14.47,47.31,9.81,10.64
2018-06-02T03:45:00.000,14.10,50.09,9.05,10.82
2018-06-02T04:00:00.000,12.80,52.34,7.82,10.13
2018-06-02T04:15:00.000,15.71,56.91,8.58,13.16
2018-06-02T04:30:00.000,16.84,68.09,6.28,15.62
2018-06-02T04:45:00.000,18.88,82.57,2.44,18.72
2018-06-02T05:00:00.000,18.21,79.16,3.43,17.89
2018-06-02T05:15:00.000,26.15,131.41,-17.30,19.61
2018-06-02T05:30:00.000,15.92,109.99,-5.44,14.96
2018-06-02T05:45:00.000,17.05,118.92,-8.24,14.92
2018-06-02T06:00:00.000,15.85,119.00,-7.68,13.86
2018-06-02T06:15:00.000,10.87,134.43,-7.61,7.76
2018-06-02T06:30:00.000,18.15,125.98,-10.66,14.68
2018-06-02T06:45:00.000,20.21,146.77,-16.90,11.07
2018-06-02T07:00:00.000,6.96,102.50,-1.51,6.79
2018-06-02T07:15:00.000,8.49,131.21,-5.60,6.39
2018-06-02T07:30:00.000,9.66,344.04,9.29,-2.66
2018-06-02T07:45:00.000,10.78,167.73,-10.54,2.29
2018-06-02T08:00:00.000,4.22,191.32,-4.14,-0.83
2018-06-02T08:15:00.000,6.35,194.05,-6.16,-1.54
2018-06-02T08:30:00.000,17.60,163.26,-16.86,5.07
2018-06-02T08:45:00.000,16.98,163.45,-16.27,4.84
2018-06-02T09:00:00.000,3.99,78.41,0.80,3.91
2018-06-02T09:15:00.000,4.11,194.33,-3.98,-1.02
2018-06-02T09:30:00.000,7.63,124.27,-4.30,6.31
2018-06-02T09:45:00.000,3.07,132.13,-2.06,2.28
2018-06-02T10:00:00.000,6.77,116.69,-3.04,6.05
2018-06-02T10:15:00.000,4.88,120.75,-2.50,4.20
2018-06-02T10:30:00.000,4.45,129.61,-2.84,3.43
2018-06-02T10:45:00.000,3.88,138.12,-2.89,2.59
2018-06-02T11:00:00.000,3.99,151.82,-3.52,1.89
2018-06-02T11:15:00.000,4.57,164.81,-4.41,1.20
2018-06-02T11:30:00.000,3.30,146.85,-2.76,1.80
2018-06-02T11:45:00.000,4.34,163.03,-4.15,1.27
2018-06-02T12:00:00.000,10.01,178.40,-10.01,0.28
2018-06-02T12:15:00.000,10.70,164.30,-10.30,2.90
2018-06-02T12:30:00.000,13.27,167.94,-12.98,2.77
2018-06-02T12:45:00.000,13.58,151.57,-11.94,6.47
2018-06-02T13:00:00.000,10.28,125.67,-5.99,8.35
2018-06-02T13:15:00.000,10.01,105.47,-2.67,9.65
2018-06-02T13:30:00.000,15.57,91.08,-0.29,15.56
2018-06-02T13:45:00.000,18.01,84.48,1.73,17.93
2018-06-02T14:00:00.000,10.78,99.84,-1.84,10.62
2018-06-02T14:15:00.000,7.15,118.36,-3.40,6.29
2018-06-02T14:30:00.000,10.19,155.38,-9.27,4.25
2018-06-02T14:45:00.000,9.75,138.75,-7.33,6.43
2018-06-02T15:00:00.000,10.01,189.12,-9.89,-1.59
2018-06-02T15:15:00.000,11.77,171.38,-11.64,1.77
2018-06-02T15:30:00.000,16.77,166.52,-16.31,3.91
2018-06-02T15:45:00.000,21.64,168.25,-21.19,4.41
2018-06-02T16:00:00.000,24.99,167.96,-24.44,5.21
2018-06-02T16:15:00.000,34.22,176.39,-34.15,2.15
2018-06-02T16:30:00.000,38.50,174.64,-38.33,3.59
2018-06-02T16:45:00.000,42.42,166.88,-41.32,9.63
2018-06-02T17:00:00.000,39.03,165.40,-37.77,9.84
2018-06-02T17:15:00.000,34.39,168.30,-33.68,6.97
2018-06-02T17:30:00.000,31.51,171.05,-31.13,4.90
2018-06-02T17:45:00.000,32.40,176.05,-32.32,2.23
2018-06-02T18:00:00.000,28.42,177.86,-28.40,1.06
2018-06-02T18:15:00.000,31.44,180.05,-31.44,-0.03
2018-06-02T18:30:00.000,28.55,188.62,-28.23,-4.28
2018-06-02T18:45:00.000,16.70,199.39,-15.75,-5.55
2018-06-02T19:00:00.000,33.44,182.46,-33.41,-1.44
2018-06-02T19:15:00.000,25.83,187.88,-25.59,-3.54
2018-06-02T19:30:00.000,18.35,190.63,-18.03,-3.38
2018-06-02T19:45:00.000,20.14,195.19,-19.44,-5.28
2018-06-02T20:00:00.000,11.44,211.77,-9.73,-6.02
2018-06-02T20:15:00.000,7.34,255.01,-1.90,-7.09
2018-06-02T20:30:00.000,11.69,176.72,-11.67,0.67
2018-06-02T20:45:00.000,11.20,244.43,-4.83,-10.10
2018-06-02T21:00:00.000,15.64,304.17,8.78,-12.94
2018-06-02T21:15:00.000,13.42,51.89,8.29,10.56
2018-06-02T21:30:00.000,5.31,39.80,4.08,3.40
2018-06-02T21:45:00.000,7.53,335.79,6.87,-3.09
2018-06-02T22:00:00.000,2.95,344.92,2.85,-0.77
2018-06-02T22:15:00.000,4.22,336.14,3.86,-1.71
2018-06-02T22:30:00.000,4.88,329.51,4.21,-2.48
2018-06-02T22:45:00.000,2.72,269.30,-0.03,-2.72
2018-06-02T23:00:00.000,4.11,37.97,3.24,2.53
2018-06-02T23:15:00.000,8.01,74.57,2.13,7.73
2018-06-02T23:30:00.000,5.10,319.67,3.88,-3.30
2018-06-02T23:45:00.000,3.42,297.67,1.59,-3.02
2018-06-03T00:00:00.000,2.95,318.20,2.20,-1.97
2018-06-03T00:15:00.000,2.26,17.93,2.15,0.70
2018-06-03T00:30:00.000,2.95,335.99,2.70,-1.20
2018-06-03T00:45:00.000,2.72,15.60,2.62,0.73
2018-06-03T01:00:00.000,4.68,21.96,4.34,1.75
2018-06-03T01:15:00.000,8.30,340.52,7.83,-2.77
2018-06-03T01:30:00.000,9.66,124.36,-5.45,7.97
2018-06-03T01:45:00.000,5.62,181.68,-5.62,-0.16
2018-06-03T02:00:00.000,8.68,172.34,-8.60,1.16
2018-06-03T02:15:00.000,11.20,172.69,-11.10,1.42
2018-06-03T02:30:00.000,14.32,178.87,-14.32,0.28
2018-06-03T02:45:00.000,16.13,182.11,-16.12,-0.59
2018-06-03T03:00:00.000,13.95,176.17,-13.92,0.93
2018-06-03T03:15:00.000,13.58,174.69,-13.52,1.26
2018-06-03T03:30:00.000,15.78,178.92,-15.78,0.30
2018-06-03T03:45:00.000,19.81,185.61,-19.71,-1.94
2018-06-03T04:00:00.000,23.26,183.06,-23.23,-1.24
2018-06-03T04:15:00.000,28.69,182.11,-28.67,-1.06
2018-06-03T04:30:00.000,21.25,174.42,-21.15,2.07
2018-06-03T04:45:00.000,20.86,171.77,-20.65,2.99
2018-06-03T05:00:00.000,18.08,175.43,-18.02,1.44
2018-06-03T05:15:00.000,18.01,178.22,-18.00,0.56
2018-06-03T05:30:00.000,20.41,186.06,-20.29,-2.15
2018-06-03T05:45:00.000,22.29,197.03,-21.31,-6.53
2018-06-03T06:00:00.000,10.95,202.02,-10.15,-4.11
2018-06-03T06:15:00.000,2.26,163.66,-2.17,0.64
2018-06-03T06:30:00.000,25.38,215.30,-20.71,-14.66
2018-06-03T06:45:00.000,9.75,253.14,-2.83,-9.33
2018-06-03T07:00:00.000,6.14,214.33,-5.07,-3.47
2018-06-03T07:15:00.000,1.92,145.78,-1.59,1.08
2018-06-03T07:30:00.000,14.10,170.68,-13.92,2.28
2018-06-03T07:45:00.000,18.28,161.52,-17.34,5.79
2018-06-03T08:00:00.000,10.37,100.71,-1.93,10.19
2018-06-03T08:15:00.000,1.69,180.90,-1.69,-0.03
2018-06-03T08:30:00.000,3.76,136.95,-2.75,2.57
2018-06-03T08:45:00.000,8.77,72.82,2.59,8.38
2018-06-03T09:00:00.000,3.99,212.58,-3.36,-2.15
2018-06-03T09:15:00.000,1.47,275.81,0.15,-1.46
2018-06-03T09:30:00.000,8.68,288.66,2.78,-8.22
2018-06-03T09:45:00.000,6.14,291.72,2.27,-5.71
2018-06-03T10:00:00.000,8.11,261.45,-1.21,-8.02
2018-06-03T10:15:00.000,3.42,261.73,-0.49,-3.38
2018-06-03T10:30:00.000,7.34,275.74,0.73,-7.31
2018-06-03T10:45:00.000,6.46,289.78,2.19,-6.08
2018-06-03T11:00:00.000,2.49,134.97,-1.76,1.76
2018-06-03T11:15:00.000,3.42,145.74,-2.82,1.92
2018-06-03T11:30:00.000,3.99,125.91,-2.34,3.23
2018-06-03T11:45:00.000,5.10,44.36,3.64,3.56
2018-06-03T12:00:00.000,10.28,138.90,-7.75,6.76
2018-06-03T12:15:00.000,13.19,212.18,-11.16,-7.02
2018-06-03T12:30:00.000,20.67,113.45,-8.22,18.96
2018-06-03T12:45:00.000,23.71,106.34,-6.67,22.75
2018-06-03T13:00:00.000,28.96,112.39,-11.03,26.77
2018-06-03T13:15:00.000,30.92,115.98,-13.55,27.80
2018-06-03T13:30:00.000,42.85,119.55,-21.13,37.28
2018-06-03T13:45:00.000,37.96,116.19,-16.75,34.06
2018-06-03T14:00:00.000,30.92,118.82,-14.91,27.09
2018-06-03T14:15:00.000,29.30,115.47,-12.60,26.45
2018-06-03T14:30:00.000,24.86,116.10,-10.94,22.33
2018-06-03T14:45:00.000,24.67,116.78,-11.12,22.03
2018-06-03T15:00:00.000,18.74,110.92,-6.69,17.51
2018-06-03T15:15:00.000,15.14,102.60,-3.30,14.78
2018-06-03T15:30:00.000,15.00,118.16,-7.08,13.22
2018-06-03T15:45:00.000,11.85,138.76,-8.91,7.82
2018-06-03T16:00:00.000,13.03,139.00,-9.84,8.55
2018-06-03T16:15:00.000,13.73,157.71,-12.70,5.21
2018-06-03T16:30:00.000,12.72,156.69,-11.68,5.03
2018-06-03T16:45:00.000,19.61,168.97,-19.25,3.75
2018-06-03T17:00:00.000,19.28,167.20,-18.80,4.27
2018-06-03T17:15:00.000,22.87,173.50,-22.72,2.59
2018-06-03T17:30:00.000,17.46,167.26,-17.03,3.85
2018-06-03T17:45:00.000,19.88,165.25,-19.22,5.06
2018-06-03T18:00:00.000,22.03,166.37,-21.41,5.19
2018-06-03T18:15:00.000,17.60,176.59,-17.57,1.05
2018-06-03T18:30:00.000,18.21,170.51,-17.96,3.00
2018-06-03T18:45:00.000,10.45,173.49,-10.39,1.18
2018-06-03T19:00:00.000,8.77,172.91,-8.70,1.08
2018-06-03T19:15:00.000,9.30,222.11,-6.90,-6.24
2018-06-03T19:30:00.000,7.73,249.35,-2.72,-7.23
2018-06-03T19:45:00.000,5.62,4.91,5.60,0.48
2018-06-03T20:00:00.000,2.72,160.24,-2.56,0.92
2018-06-03T20:15:00.000,6.67,202.88,-6.15,-2.59
2018-06-03T20:30:00.000,9.75,240.57,-4.79,-8.49
2018-06-03T20:45:00.000,2.72,40.96,2.06,1.78
2018-06-03T21:00:00.000,3.18,136.91,-2.33,2.18
2018-06-03T21:15:00.000,7.25,163.28,-6.94,2.08
2018-06-03T21:30:00.000,7.53,126.92,-4.53,6.02
2018-06-03T21:45:00.000,7.92,43.24,5.77,5.42
2018-06-03T22:00:00.000,11.20,92.14,-0.42,11.19
2018-06-03T22:15:00.000,14.18,117.39,-6.52,12.59
2018-06-03T22:30:00.000,10.95,103.88,-2.63,10.63
2018-06-03T22:45:00.000,13.42,86.43,0.84,13.40
2018-06-03T23:00:00.000,8.30,145.25,-6.82,4.73
2018-06-03T23:15:00.000,9.21,151.95,-8.13,4.33
2018-06-03T23:30:00.000,6.46,160.36,-6.08,2.17
2018-06-03T23:45:00.000,6.86,148.40,-5.84,3.60
2018-06-04T00:00:00.000,3.65,182.45,-3.64,-0.16
2018-06-04T00:15:00.000,3.42,162.77,-3.26,1.01
2018-06-04T00:30:00.000,2.95,105.19,-0.77,2.85
2018-06-04T00:45:00.000,8.77,17.17,8.38,2.59
2018-06-04T01:00:00.000,3.88,142.16,-3.06,2.38
2018-06-04T01:15:00.000,4.11,136.89,-3.00,2.81
2018-06-04T01:30:00.000,6.25,29.76,5.43,3.10
2018-06-04T01:45:00.000,9.12,49.78,5.89,6.97
2018-06-04T02:00:00.000,11.28,58.12,5.96,9.58
2018-06-04T02:15:00.000,12.96,64.42,5.59,11.69
2018-06-04T02:30:00.000,10.62,68.37,3.91,9.87
2018-06-04T02:45:00.000,9.30,70.94,3.04,8.79
2018-06-04T03:00:00.000,4.34,127.93,-2.67,3.42
2018-06-04T03:15:00.000,5.73,169.72,-5.63,1.02
2018-06-04T03:30:00.000,10.10,144.71,-8.25,5.84
2018-06-04T03:45:00.000,9.66,167.70,-9.44,2.06
2018-06-04T04:00:00.000,12.33,161.68,-11.71,3.88
2018-06-04T04:15:00.000,14.92,160.34,-14.05,5.02
2018-06-04T04:30:00.000,24.93,166.93,-24.28,5.64
2018-06-04T04:45:00.000,24.80,160.50,-23.38,8.28
2018-06-04T05:00:00.000,26.22,167.71,-25.62,5.58
2018-06-04T05:15:00.000,26.73,170.42,-26.36,4.45
2018-06-04T05:30:00.000,25.51,169.89,-25.11,4.48
2018-06-04T05:45:00.000,26.15,171.37,-25.86,3.92
2018-06-04T06:00:00.000,23.45,174.66,-23.35,2.18
2018-06-04T06:15:00.000,19.48,176.60,-19.44,1.16
2018-06-04T06:30:00.000,13.50,190.77,-13.26,-2.52
2018-06-04T06:45:00.000,11.52,209.91,-9.99,-5.75
2018-06-04T07:00:00.000,18.28,205.82,-16.45,-7.96
2018-06-04T07:15:00.000,2.72,161.88,-2.59,0.85
2018-06-04T07:30:00.000,11.94,216.68,-9.57,-7.13
2018-06-04T07:45:00.000,10.19,215.71,-8.28,-5.95
2018-06-04T08:00:00.000,12.25,211.18,-10.48,-6.34
2018-06-04T08:15:00.000,13.27,209.72,-11.52,-6.58
2018-06-04T08:30:00.000,13.11,208.29,-11.55,-6.21
2018-06-04T08:45:00.000,13.50,194.93,-13.05,-3.48
2018-06-04T09:00:00.000,6.25,165.02,-6.04,1.62
2018-06-04T09:15:00.000,10.70,181.64,-10.70,-0.31
2018-06-04T09:30:00.000,8.21,178.32,-8.20,0.24
2018-06-04T09:45:00.000,10.45,179.34,-10.45,0.12
2018-06-04T10:00:00.000,8.01,186.85,-7.96,-0.96
2018-06-04T10:15:00.000,6.57,126.64,-3.92,5.27
2018-06-04T10:30:00.000,7.25,131.29,-4.78,5.44
2018-06-04T10:45:00.000,2.84,77.29,0.62,2.77
2018-06-04T11:00:00.000,2.72,89.14,0.04,2.72
2018-06-04T11:15:00.000,6.96,78.47,1.39,6.82
2018-06-04T11:30:00.000,5.83,67.08,2.27,5.37
2018-06-04T11:45:00.000,2.03,133.77,-1.41,1.47
2018-06-04T12:00:00.000,6.14,216.37,-4.95,-3.64
2018-06-04T12:15:00.000,5.73,184.66,-5.71,-0.47
2018-06-04T12:30:00.000,7.53,178.75,-7.53,0.16
2018-06-04T12:45:00.000,7.34,169.59,-7.22,1.33
2018-06-04T13:00:00.000,8.86,164.42,-8.53,2.38
2018-06-04T13:15:00.000,11.85,175.80,-11.82,0.87
2018-06-04T13:30:00.000,16.28,183.64,-16.24,-1.03
2018-06-04T13:45:00.000,26.02,182.56,-26.00,-1.16
2018-06-04T14:00:00.000,25.44,175.29,-25.36,2.09
2018-06-04T14:15:00.000,22.35,176.45,-22.31,1.38
2018-06-04T14:30:00.000,20.34,179.04,-20.34,0.34
2018-06-04T14:45:00.000,15.28,175.18,-15.23,1.28
2018-06-04T15:00:00.000,16.21,171.61,-16.03,2.36
2018-06-04T15:15:00.000,18.35,168.76,-17.99,3.58
2018-06-04T15:30:00.000,21.19,173.77,-21.06,2.30
2018-06-04T15:45:00.000,24.35,174.95,-24.26,2.14
2018-06-04T16:00:00.000,21.25,165.53,-20.58,5.31
2018-06-04T16:15:00.000,18.28,164.50,-17.61,4.88
2018-06-04T16:30:00.000,20.21,156.98,-18.60,7.90
2018-06-04T16:45:00.000,18.21,160.36,-17.15,6.12
2018-06-04T17:00:00.000,21.58,160.24,-20.31,7.29
2018-06-04T17:15:00.000,22.03,165.93,-21.37,5.35
2018-06-04T17:30:00.000,22.94,166.84,-22.33,5.22
2018-06-04T17:45:00.000,28.55,168.60,-27.99,5.64
2018-06-04T18:00:00.000,30.04,168.17,-29.40,6.16
2018-06-04T18:15:00.000,25.96,172.95,-25.76,3.19
2018-06-04T18:30:00.000,22.48,176.28,-22.44,1.46
2018-06-04T18:45:00.000,23.64,182.55,-23.62,-1.05
2018-06-04T19:00:00.000,13.42,181.28,-13.42,-0.30
2018-06-04T19:15:00.000,10.70,203.38,-9.82,-4.25
2018-06-04T19:30:00.000,6.77,243.76,-2.99,-6.07
2018-06-04T19:45:00.000,13.88,332.45,12.30,-6.42
2018-06-04T20:00:00.000,13.88,321.62,10.88,-8.62
2018-06-04T20:15:00.000,5.83,328.75,4.98,-3.02
2018-06-04T20:30:00.000,3.07,307.47,1.87,-2.44
2018-06-04T20:45:00.000,2.49,92.64,-0.11,2.49
2018-06-04T21:00:00.000,1.69,69.18,0.60,1.58
2018-06-04T21:15:00.000,6.04,1.63,6.04,0.17
2018-06-04T21:30:00.000,9.30,356.53,9.28,-0.56
2018-06-04T21:45:00.000,11.28,85.27,0.93,11.24
2018-06-04T22:00:00.000,10.62,87.74,0.42,10.61
2018-06-04T22:15:00.000,2.61,25.23,2.36,1.11
2018-06-04T22:30:00.000,4.11,93.60,-0.26,4.10
2018-06-04T22:45:00.000,2.61,48.38,1.73,1.95
2018-06-04T23:00:00.000,3.99,127.67,-2.44,3.16
2018-06-04T23:15:00.000,3.42,110.63,-1.20,3.20
