ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-19T09:00:00.000,119.70,151.79,-105.49,56.57
2018-05-19T09:15:00.000,37.07,148.26,-31.53,19.50
2018-05-19T09:30:00.000,116.50,115.96,-51.00,104.74
2018-05-19T09:45:00.000,115.10,157.03,-105.97,44.92
2018-05-19T10:00:00.000,111.00,253.63,-31.28,-106.50
2018-05-19T10:15:00.000,110.40,265.66,-8.35,-110.08
2018-05-19T10:30:00.000,96.00,230.27,-61.37,-73.83
2018-05-19T10:45:00.000,119.70,217.75,-94.64,-73.29
2018-05-19T11:00:00.000,119.50,214.87,-98.04,-68.33
2018-05-19T11:15:00.000,119.70,214.14,-99.08,-67.17
2018-05-19T11:30:00.000,119.60,218.10,-94.11,-73.80
2018-05-19T11:45:00.000,118.90,8.23,117.68,17.02
2018-05-19T12:00:00.000,118.10,181.62,-118.05,-3.33
2018-05-19T12:15:00.000,92.19,160.15,-86.71,31.30
2018-05-19T12:30:00.000,92.54,175.96,-92.31,6.53
2018-05-19T12:45:00.000,111.60,173.97,-110.98,11.73
2018-05-19T13:00:00.000,107.38,303.84,59.80,-89.18
2018-05-19T13:15:00.000,110.40,271.41,2.72,-110.37
2018-05-19T13:30:00.000,109.65,289.15,35.98,-103.58
2018-05-19T13:45:00.000,110.30,280.37,19.86,-108.50
2018-05-19T14:00:00.000,111.30,145.93,-92.20,62.35
2018-05-19T14:15:00.000,111.10,30.28,95.94,56.02
2018-05-19T14:30:00.000,111.40,343.39,106.75,-31.85
2018-05-19T14:45:00.000,110.90,123.51,-61.22,92.47
2018-05-19T15:00:00.000,118.50,151.55,-104.19,56.44
2018-05-19T15:15:00.000,114.90,151.87,-101.32,54.18
2018-05-19T15:30:00.000,118.60,256.94,-26.80,-115.53
2018-05-19T15:45:00.000,119.20,169.84,-117.33,21.03
2018-05-19T16:00:00.000,118.50,188.95,-117.06,-18.43
2018-05-19T16:15:00.000,118.60,195.03,-114.54,-30.75
2018-05-19T16:30:00.000,117.50,186.32,-116.79,-12.94
2018-05-19T16:45:00.000,113.50,98.16,-16.10,112.35
2018-05-19T17:00:00.000,118.80,143.04,-94.93,71.42
2018-05-19T17:15:00.000,117.90,114.97,-49.78,106.88
2018-05-19T17:30:00.000,117.90,117.31,-54.09,104.76
2018-05-19T17:45:00.000,117.90,120.76,-60.29,101.32
2018-05-19T18:00:00.000,117.90,115.29,-50.36,106.60
2018-05-19T18:15:00.000,117.90,115.55,-50.85,106.37
2018-05-19T18:30:00.000,117.50,118.88,-56.76,102.88
2018-05-19T18:45:00.000,47.08,304.35,26.57,-38.87
2018-05-19T19:00:00.000,117.30,224.37,-83.85,-82.03
2018-05-19T19:15:00.000,117.20,223.94,-84.39,-81.33
2018-05-19T19:30:00.000,117.20,223.12,-85.55,-80.11
2018-05-19T19:45:00.000,117.10,222.13,-86.85,-78.55
2018-05-19T20:00:00.000,117.10,221.77,-87.34,-78.00
2018-05-19T20:15:00.000,117.10,220.79,-88.65,-76.51
2018-05-19T20:30:00.000,117.10,220.98,-88.41,-76.79
2018-05-19T20:45:00.000,117.10,220.47,-89.08,-76.01
2018-05-19T21:00:00.000,117.10,220.13,-89.53,-75.47
2018-05-19T21:15:00.000,117.10,219.62,-90.20,-74.68
2018-05-19T21:30:00.000,117.10,219.27,-90.66,-74.12
2018-05-19T21:45:00.000,117.10,218.99,-91.02,-73.68
2018-05-19T22:00:00.000,117.10,218.04,-92.23,-72.16
2018-05-19T22:15:00.000,117.10,218.58,-91.54,-73.02
2018-05-19T22:30:00.000,117.10,218.00,-92.28,-72.09
2018-05-19T22:45:00.000,117.10,217.78,-92.55,-71.74
2018-05-19T23:00:00.000,117.10,218.34,-91.85,-72.64
2018-05-19T23:15:00.000,117.10,217.17,-93.31,-70.75
2018-05-19T23:30:00.000,117.10,217.31,-93.14,-70.98
2018-05-19T23:45:00.000,117.00,217.15,-93.26,-70.65
2018-05-20T00:00:00.000,117.10,216.61,-93.99,-69.84
2018-05-20T00:15:00.000,117.10,216.51,-94.12,-69.67
2018-05-20T00:30:00.000,117.10,216.80,-93.77,-70.14
2018-05-20T00:45:00.000,117.10,217.33,-93.12,-71.01
2018-05-20T01:00:00.000,117.10,217.43,-92.99,-71.16
2018-05-20T01:15:00.000,117.10,216.26,-94.42,-69.26
2018-05-20T01:30:00.000,117.10,217.24,-93.22,-70.87
2018-05-20T01:45:00.000,117.10,217.06,-93.44,-70.57
2018-05-20T02:00:00.000,117.10,217.21,-93.26,-70.82
2018-05-20T02:15:00.000,117.10,216.33,-94.33,-69.38
2018-05-20T02:30:00.000,117.10,216.76,-93.81,-70.08
2018-05-20T02:45:00.000,117.10,216.49,-94.15,-69.64
2018-05-20T03:00:00.000,117.10,216.33,-94.34,-69.38
2018-05-20T03:15:00.000,117.10,216.51,-94.12,-69.67
2018-05-20T03:30:00.000,117.10,217.14,-93.35,-70.70
2018-05-20T03:45:00.000,117.10,217.34,-93.10,-71.03
2018-05-20T04:00:00.000,117.10,217.21,-93.26,-70.82
2018-05-20T04:15:00.000,117.10,216.51,-94.12,-69.66
2018-05-20T04:30:00.000,117.10,216.81,-93.76,-70.16
2018-05-20T04:45:00.000,117.10,216.27,-94.41,-69.28
2018-05-20T05:00:00.000,117.10,216.15,-94.56,-69.07
2018-05-20T05:15:00.000,117.10,215.58,-95.24,-68.13
2018-05-20T05:30:00.000,117.10,217.28,-93.17,-70.93
2018-05-20T05:45:00.000,117.10,216.34,-94.33,-69.39
2018-05-20T06:00:00.000,117.10,217.03,-93.48,-70.53
2018-05-20T06:15:00.000,117.10,216.86,-93.69,-70.25
2018-05-20T06:30:00.000,117.10,216.80,-93.76,-70.15
2018-05-20T06:45:00.000,117.10,216.89,-93.66,-70.29
2018-05-20T07:00:00.000,117.10,216.77,-93.80,-70.10
2018-05-20T07:15:00.000,117.10,217.25,-93.21,-70.88
2018-05-20T07:30:00.000,117.10,217.25,-93.21,-70.88
2018-05-20T07:45:00.000,117.10,217.42,-93.00,-71.16
2018-05-20T08:00:00.000,117.20,216.66,-94.02,-69.97
2018-05-20T08:15:00.000,117.10,216.95,-93.58,-70.39
2018-05-20T08:30:00.000,117.10,216.11,-94.60,-69.01
2018-05-20T08:45:00.000,114.70,172.91,-113.82,14.15
2018-05-20T09:00:00.000,117.80,168.46,-115.42,23.56
2018-05-20T09:15:00.000,114.80,179.25,-114.79,1.51
2018-05-20T09:30:00.000,8.86,225.68,-6.19,-6.34
2018-05-20T09:45:00.000,7.34,351.28,7.26,-1.11
2018-05-20T10:00:00.000,8.11,345.75,7.86,-2.00
2018-05-20T10:15:00.000,4.34,7.02,4.31,0.53
2018-05-20T10:30:00.000,5.83,342.77,5.57,-1.73
2018-05-20T10:45:00.000,4.45,357.93,4.45,-0.16
2018-05-20T11:00:00.000,3.76,13.95,3.65,0.91
2018-05-20T11:15:00.000,3.53,35.19,2.89,2.03
2018-05-20T11:30:00.000,4.99,3.21,4.98,0.28
2018-05-20T11:45:00.000,2.84,7.86,2.81,0.39
2018-05-20T12:00:00.000,1.58,37.29,1.26,0.96
2018-05-20T12:15:00.000,3.18,48.40,2.11,2.38
2018-05-20T12:30:00.000,1.81,48.27,1.20,1.35
2018-05-20T12:45:00.000,4.11,80.16,0.70,4.05
2018-05-20T13:00:00.000,3.07,95.35,-0.29,3.06
2018-05-20T13:15:00.000,6.57,83.83,0.71,6.53
2018-05-20T13:30:00.000,5.31,92.92,-0.27,5.30
2018-05-20T13:45:00.000,6.14,88.41,0.17,6.14
2018-05-20T14:00:00.000,5.83,79.18,1.09,5.73
2018-05-20T14:15:00.000,3.65,79.17,0.69,3.58
2018-05-20T14:30:00.000,1.36,116.69,-0.61,1.21
2018-05-20T14:45:00.000,1.69,288.85,0.55,-1.60
2018-05-20T15:00:00.000,1.36,142.06,-1.07,0.83
2018-05-20T15:15:00.000,1.47,83.51,0.17,1.46
2018-05-20T15:30:00.000,6.46,110.06,-2.22,6.07
2018-05-20T15:45:00.000,5.62,106.29,-1.58,5.39
2018-05-20T16:00:00.000,5.10,97.69,-0.68,5.05
2018-05-20T16:15:00.000,2.72,121.16,-1.41,2.33
2018-05-20T16:30:00.000,1.58,125.77,-0.92,1.28
2018-05-20T16:45:00.000,3.88,137.96,-2.88,2.60
2018-05-20T17:00:00.000,4.34,138.02,-3.23,2.90
2018-05-20T17:15:00.000,2.15,111.53,-0.79,2.00
2018-05-20T17:30:00.000,2.15,94.91,-0.18,2.14
2018-05-20T17:45:00.000,1.81,88.86,0.04,1.81
2018-05-20T18:00:00.000,1.81,85.11,0.15,1.80
2018-05-20T18:15:00.000,2.15,95.70,-0.21,2.14
2018-05-20T18:30:00.000,1.92,86.94,0.10,1.92
2018-05-20T18:45:00.000,1.81,77.17,0.40,1.76
2018-05-20T19:00:00.000,1.92,69.96,0.66,1.80
2018-05-20T19:15:00.000,1.69,69.13,0.60,1.58
2018-05-20T19:30:00.000,1.69,67.24,0.66,1.56
2018-05-20T19:45:00.000,1.69,52.62,1.03,1.35
2018-05-20T20:00:00.000,5.52,0.62,5.51,0.06
2018-05-20T20:15:00.000,6.14,359.25,6.14,-0.08
2018-05-20T20:30:00.000,5.83,3.80,5.82,0.39
2018-05-20T20:45:00.000,5.94,1.69,5.93,0.17
2018-05-20T21:00:00.000,6.25,343.02,5.98,-1.83
2018-05-20T21:15:00.000,6.86,340.30,6.46,-2.31
2018-05-20T21:30:00.000,7.25,333.29,6.47,-3.26
2018-05-20T21:45:00.000,6.67,340.15,6.27,-2.26
2018-05-20T22:00:00.000,7.44,334.02,6.69,-3.26
2018-05-20T22:15:00.000,6.96,326.81,5.82,-3.81
2018-05-20T22:30:00.000,7.05,321.48,5.52,-4.39
2018-05-20T22:45:00.000,5.62,306.27,3.32,-4.53
2018-05-20T23:00:00.000,4.11,319.81,3.14,-2.65
2018-05-20T23:15:00.000,2.72,330.98,2.38,-1.32
2018-05-20T23:30:00.000,1.24,54.78,0.72,1.02
2018-05-20T23:45:00.000,1.47,51.03,0.92,1.14
2018-05-21T00:00:00.000,1.47,49.24,0.96,1.11
2018-05-21T00:15:00.000,1.47,60.93,0.71,1.28
2018-05-21T00:30:00.000,1.81,24.37,1.65,0.75
2018-05-21T00:45:00.000,1.58,62.74,0.72,1.41
2018-05-21T01:00:00.000,1.58,62.18,0.74,1.40
2018-05-21T01:15:00.000,1.58,64.17,0.69,1.42
2018-05-21T01:30:00.000,2.26,86.93,0.12,2.26
2018-05-21T01:45:00.000,1.81,75.04,0.47,1.75
2018-05-21T02:00:00.000,2.26,77.69,0.48,2.21
2018-05-21T02:15:00.000,2.49,77.77,0.53,2.43
2018-05-21T02:30:00.000,3.65,82.08,0.50,3.61
2018-05-21T02:45:00.000,5.62,95.78,-0.57,5.59
2018-05-21T03:00:00.000,6.57,81.93,0.92,6.50
2018-05-21T03:15:00.000,2.26,83.83,0.24,2.25
2018-05-21T03:30:00.000,2.38,69.31,0.84,2.22
2018-05-21T03:45:00.000,3.88,65.57,1.60,3.53
2018-05-21T04:00:00.000,3.53,117.71,-1.64,3.13
2018-05-21T04:15:00.000,3.18,94.53,-0.25,3.17
2018-05-21T04:30:00.000,4.78,88.28,0.14,4.78
2018-05-21T04:45:00.000,2.84,82.67,0.36,2.81
2018-05-21T05:00:00.000,2.95,89.32,0.03,2.95
2018-05-21T05:15:00.000,2.61,90.94,-0.04,2.61
2018-05-21T05:30:00.000,2.15,84.56,0.20,2.14
2018-05-21T05:45:00.000,3.07,111.73,-1.14,2.85
2018-05-21T06:00:00.000,1.81,85.79,0.13,1.80
2018-05-21T06:15:00.000,1.58,70.38,0.53,1.49
2018-05-21T06:30:00.000,1.58,70.25,0.53,1.49
2018-05-21T06:45:00.000,1.58,75.12,0.41,1.53
2018-05-21T07:00:00.000,1.47,69.87,0.51,1.38
2018-05-21T07:15:00.000,1.58,50.65,1.00,1.22
2018-05-21T07:30:00.000,3.18,358.92,3.18,-0.06
2018-05-21T07:45:00.000,2.26,13.05,2.20,0.51
2018-05-21T08:00:00.000,4.99,347.94,4.88,-1.04
2018-05-21T08:15:00.000,6.67,347.07,6.50,-1.49
2018-05-21T08:30:00.000,7.63,342.39,7.27,-2.31
2018-05-21T08:45:00.000,6.86,338.97,6.41,-2.46
2018-05-21T09:00:00.000,7.92,328.87,6.78,-4.09
2018-05-21T09:15:00.000,8.40,332.59,7.46,-3.87
2018-05-21T09:30:00.000,8.59,332.00,7.58,-4.03
2018-05-21T09:45:00.000,9.12,325.76,7.54,-5.13
2018-05-21T10:00:00.000,4.78,325.33,3.93,-2.72
2018-05-21T10:15:00.000,1.69,5.36,1.69,0.16
2018-05-21T10:30:00.000,2.61,1.29,2.61,0.06
2018-05-21T10:45:00.000,2.49,20.23,2.34,0.86
2018-05-21T11:00:00.000,1.58,46.93,1.08,1.16
2018-05-21T11:15:00.000,1.69,44.55,1.21,1.19
2018-05-21T11:30:00.000,2.38,6.07,2.36,0.25
2018-05-21T11:45:00.000,1.69,58.47,0.89,1.44
2018-05-21T12:00:00.000,1.58,78.85,0.31,1.55
2018-05-21T12:15:00.000,1.36,56.78,0.74,1.13
2018-05-21T12:30:00.000,1.69,28.29,1.49,0.80
2018-05-21T12:45:00.000,3.53,16.22,3.39,0.99
2018-05-21T13:00:00.000,1.81,58.31,0.95,1.54
2018-05-21T13:15:00.000,1.47,65.09,0.62,1.33
2018-05-21T13:30:00.000,1.36,64.06,0.59,1.22
2018-05-21T13:45:00.000,1.47,66.50,0.59,1.35
2018-05-21T14:00:00.000,1.47,69.28,0.52,1.37
2018-05-21T14:15:00.000,1.24,73.33,0.36,1.19
2018-05-21T14:30:00.000,1.24,68.63,0.45,1.16
2018-05-21T14:45:00.000,1.81,76.18,0.43,1.76
2018-05-21T15:00:00.000,2.84,86.87,0.15,2.83
2018-05-21T15:15:00.000,2.15,81.45,0.32,2.12
2018-05-21T15:30:00.000,2.61,93.14,-0.14,2.60
2018-05-21T15:45:00.000,1.69,94.94,-0.15,1.69
2018-05-21T16:00:00.000,2.03,93.71,-0.13,2.03
2018-05-21T16:15:00.000,2.15,85.93,0.15,2.14
2018-05-21T16:30:00.000,1.81,80.35,0.30,1.78
2018-05-21T16:45:00.000,1.58,88.65,0.04,1.58
2018-05-21T17:00:00.000,1.81,88.73,0.04,1.81
2018-05-21T17:15:00.000,1.81,107.07,-0.53,1.73
2018-05-21T17:30:00.000,1.69,94.04,-0.12,1.69
2018-05-21T17:45:00.000,2.03,113.32,-0.81,1.87
2018-05-21T18:00:00.000,2.49,112.06,-0.94,2.31
2018-05-21T18:15:00.000,2.72,119.90,-1.36,2.36
2018-05-21T18:30:00.000,2.49,110.94,-0.89,2.33
2018-05-21T18:45:00.000,1.92,87.29,0.09,1.92
2018-05-21T19:00:00.000,2.26,95.46,-0.22,2.25
2018-05-21T19:15:00.000,1.81,76.63,0.42,1.76
2018-05-21T19:30:00.000,1.81,70.72,0.60,1.71
2018-05-21T19:45:00.000,1.81,76.93,0.41,1.76
2018-05-21T20:00:00.000,1.81,71.93,0.56,1.72
2018-05-21T20:15:00.000,1.69,68.41,0.62,1.58
2018-05-21T20:30:00.000,1.69,64.89,0.72,1.53
2018-05-21T20:45:00.000,2.03,39.48,1.57,1.29
2018-05-21T21:00:00.000,1.58,47.53,1.07,1.17
2018-05-21T21:15:00.000,2.15,30.65,1.85,1.09
2018-05-21T21:30:00.000,4.45,359.92,4.45,-0.01
2018-05-21T21:45:00.000,5.94,351.50,5.87,-0.88
2018-05-21T22:00:00.000,6.04,348.27,5.91,-1.23
2018-05-21T22:15:00.000,6.04,343.65,5.80,-1.70
2018-05-21T22:30:00.000,6.14,342.56,5.86,-1.84
2018-05-21T22:45:00.000,6.67,343.14,6.38,-1.93
2018-05-21T23:00:00.000,8.01,342.24,7.63,-2.44
2018-05-21T23:15:00.000,7.53,339.78,7.07,-2.60
2018-05-21T23:30:00.000,7.73,338.10,7.17,-2.88
2018-05-21T23:45:00.000,8.40,334.05,7.55,-3.68
2018-05-22T00:00:00.000,5.31,334.45,4.79,-2.29
2018-05-22T00:15:00.000,4.57,330.51,3.98,-2.25
2018-05-22T00:30:00.000,5.52,324.05,4.46,-3.24
2018-05-22T00:45:00.000,4.99,334.41,4.50,-2.16
2018-05-22T01:00:00.000,8.86,335.38,8.05,-3.69
2018-05-22T01:15:00.000,9.39,356.60,9.37,-0.56
2018-05-22T01:30:00.000,7.73,14.80,7.47,1.97
2018-05-22T01:45:00.000,7.82,25.86,7.04,3.41
2018-05-22T02:00:00.000,4.78,24.42,4.35,1.98
2018-05-22T02:15:00.000,2.95,28.18,2.60,1.39
2018-05-22T02:30:00.000,4.57,31.83,3.88,2.41
2018-05-22T02:45:00.000,1.58,66.43,0.63,1.45
2018-05-22T03:00:00.000,1.81,61.71,0.86,1.59
2018-05-22T03:15:00.000,1.81,63.72,0.80,1.62
2018-05-22T03:30:00.000,2.49,58.04,1.32,2.11
2018-05-22T03:45:00.000,1.92,67.77,0.73,1.78
2018-05-22T04:00:00.000,3.18,60.97,1.55,2.78
2018-05-22T04:15:00.000,6.25,57.64,3.35,5.28
2018-05-22T04:30:00.000,3.18,53.47,1.90,2.56
2018-05-22T04:45:00.000,2.38,86.75,0.13,2.37
2018-05-22T05:00:00.000,2.61,85.08,0.22,2.60
2018-05-22T05:15:00.000,1.81,75.73,0.45,1.75
2018-05-22T05:30:00.000,2.38,104.58,-0.60,2.30
2018-05-22T05:45:00.000,3.42,114.17,-1.40,3.12
2018-05-22T06:00:00.000,1.58,80.32,0.27,1.56
2018-05-22T06:15:00.000,1.47,80.52,0.24,1.45
2018-05-22T06:30:00.000,1.47,81.12,0.23,1.45
2018-05-22T06:45:00.000,1.69,96.83,-0.20,1.68
2018-05-22T07:00:00.000,1.47,89.81,0.00,1.47
2018-05-22T07:15:00.000,1.58,86.41,0.10,1.58
2018-05-22T07:30:00.000,1.58,78.34,0.32,1.55
2018-05-22T07:45:00.000,1.58,73.25,0.46,1.51
2018-05-22T08:00:00.000,1.58,72.35,0.48,1.51
2018-05-22T08:15:00.000,1.58,70.71,0.52,1.49
2018-05-22T08:30:00.000,1.58,73.01,0.46,1.51
2018-05-22T08:45:00.000,1.47,58.63,0.76,1.25
2018-05-22T09:00:00.000,1.58,40.84,1.20,1.03
2018-05-22T09:15:00.000,2.03,19.02,1.92,0.66
2018-05-22T09:30:00.000,4.22,349.90,4.16,-0.74
2018-05-22T09:45:00.000,4.88,345.95,4.74,-1.19
2018-05-22T10:00:00.000,3.88,351.63,3.84,-0.56
2018-05-22T10:15:00.000,4.45,341.19,4.22,-1.44
2018-05-22T10:30:00.000,4.45,341.82,4.23,-1.39
2018-05-22T10:45:00.000,5.31,338.25,4.93,-1.97
2018-05-22T11:00:00.000,5.52,340.04,5.18,-1.88
2018-05-22T11:15:00.000,6.35,334.65,5.74,-2.72
2018-05-22T11:30:00.000,4.78,333.78,4.29,-2.11
2018-05-22T11:45:00.000,6.67,330.05,5.78,-3.33
2018-05-22T12:00:00.000,3.88,332.91,3.45,-1.77
2018-05-22T12:15:00.000,3.65,334.96,3.30,-1.54
2018-05-22T12:30:00.000,1.69,54.70,0.98,1.38
2018-05-22T12:45:00.000,2.15,33.94,1.78,1.20
2018-05-22T13:00:00.000,1.81,32.53,1.52,0.97
2018-05-22T13:15:00.000,1.69,50.50,1.08,1.31
2018-05-22T13:30:00.000,1.47,40.94,1.11,0.96
2018-05-22T13:45:00.000,1.47,70.37,0.49,1.38
2018-05-22T14:00:00.000,1.58,53.79,0.93,1.28
2018-05-22T14:15:00.000,3.76,30.62,3.24,1.92
2018-05-22T14:30:00.000,3.65,39.30,2.82,2.31
2018-05-22T14:45:00.000,2.26,266.41,-0.14,-2.26
2018-05-22T15:00:00.000,4.22,245.71,-1.74,-3.85
2018-05-22T15:15:00.000,6.86,251.81,-2.14,-6.52
2018-05-22T15:30:00.000,4.57,237.99,-2.42,-3.88
2018-05-22T15:45:00.000,1.02,150.57,-0.89,0.50
2018-05-22T16:00:00.000,2.03,76.93,0.46,1.98
2018-05-22T16:15:00.000,3.53,81.88,0.50,3.50
2018-05-22T16:30:00.000,5.52,75.80,1.35,5.35
2018-05-22T16:45:00.000,9.84,96.25,-1.07,9.78
2018-05-22T17:00:00.000,8.49,98.89,-1.31,8.39
2018-05-22T17:15:00.000,8.95,101.27,-1.75,8.77
2018-05-22T17:30:00.000,7.44,86.88,0.40,7.43
2018-05-22T17:45:00.000,7.53,86.31,0.48,7.52
2018-05-22T18:00:00.000,7.15,89.49,0.06,7.15
2018-05-22T18:15:00.000,3.88,99.61,-0.65,3.82
2018-05-22T18:30:00.000,2.61,138.33,-1.95,1.73
2018-05-22T18:45:00.000,2.38,130.98,-1.56,1.79
2018-05-22T19:00:00.000,3.18,117.44,-1.47,2.83
2018-05-22T19:15:00.000,2.49,128.37,-1.55,1.95
2018-05-22T19:30:00.000,1.69,95.25,-0.15,1.69
2018-05-22T19:45:00.000,2.49,128.48,-1.55,1.95
2018-05-22T20:00:00.000,2.84,133.78,-1.96,2.05
2018-05-22T20:15:00.000,2.38,103.17,-0.54,2.31
2018-05-22T20:30:00.000,2.03,94.45,-0.16,2.03
2018-05-22T20:45:00.000,1.81,83.30,0.21,1.80
2018-05-22T21:00:00.000,1.81,84.09,0.19,1.80
2018-05-22T21:15:00.000,2.03,82.02,0.28,2.01
2018-05-22T21:30:00.000,1.69,75.77,0.42,1.64
2018-05-22T21:45:00.000,1.69,76.53,0.39,1.65
2018-05-22T22:00:00.000,1.58,70.40,0.53,1.49
2018-05-22T22:15:00.000,2.15,32.41,1.81,1.15
2018-05-22T22:30:00.000,3.76,12.73,3.67,0.83
2018-05-22T22:45:00.000,3.88,7.98,3.84,0.54
2018-05-22T23:00:00.000,5.20,350.25,5.12,-0.88
2018-05-22T23:15:00.000,5.52,349.24,5.42,-1.03
2018-05-22T23:30:00.000,6.04,351.73,5.98,-0.87
2018-05-22T23:45:00.000,6.14,344.75,5.93,-1.62
2018-05-23T00:00:00.000,6.25,344.93,6.03,-1.63
2018-05-23T00:15:00.000,7.15,342.13,6.80,-2.19
2018-05-23T00:30:00.000,6.25,338.42,5.81,-2.30
2018-05-23T00:45:00.000,5.62,341.17,5.32,-1.81
2018-05-23T01:00:00.000,8.11,327.22,6.82,-4.39
2018-05-23T01:15:00.000,7.63,330.85,6.66,-3.72
2018-05-23T01:30:00.000,1.47,37.58,1.16,0.90
2018-05-23T01:45:00.000,2.15,5.49,2.14,0.21
2018-05-23T02:00:00.000,5.10,359.31,5.09,-0.06
2018-05-23T02:15:00.000,4.11,10.06,4.04,0.72
2018-05-23T02:30:00.000,3.65,352.95,3.62,-0.45
2018-05-23T02:45:00.000,4.57,18.54,4.33,1.45
2018-05-23T03:00:00.000,4.34,13.78,4.21,1.03
2018-05-23T03:15:00.000,1.92,60.69,0.94,1.68
2018-05-23T03:30:00.000,1.58,54.42,0.92,1.29
2018-05-23T03:45:00.000,1.58,67.15,0.61,1.46
2018-05-23T04:00:00.000,1.58,71.59,0.50,1.50
2018-05-23T04:15:00.000,1.58,71.12,0.51,1.50
2018-05-23T04:30:00.000,1.81,70.60,0.60,1.71
2018-05-23T04:45:00.000,1.47,78.19,0.30,1.44
2018-05-23T05:00:00.000,1.69,86.27,0.11,1.69
2018-05-23T05:15:00.000,1.58,77.05,0.35,1.54
2018-05-23T05:30:00.000,1.69,74.36,0.46,1.63
2018-05-23T05:45:00.000,1.47,75.88,0.36,1.42
2018-05-23T06:00:00.000,1.47,75.70,0.36,1.42
2018-05-23T06:15:00.000,1.58,85.28,0.13,1.58
2018-05-23T06:30:00.000,2.03,97.37,-0.26,2.02
2018-05-23T06:45:00.000,1.81,104.80,-0.46,1.75
2018-05-23T07:00:00.000,1.69,84.28,0.17,1.69
2018-05-23T07:15:00.000,1.69,88.34,0.05,1.69
2018-05-23T07:30:00.000,1.81,87.61,0.08,1.81
2018-05-23T07:45:00.000,1.69,82.67,0.22,1.68
2018-05-23T08:00:00.000,2.15,89.95,0.00,2.15
2018-05-23T08:15:00.000,4.57,109.24,-1.51,4.31
2018-05-23T08:30:00.000,3.88,95.59,-0.38,3.86
2018-05-23T08:45:00.000,2.03,81.60,0.30,2.01
2018-05-23T09:00:00.000,1.81,75.73,0.45,1.75
2018-05-23T09:15:00.000,1.92,84.81,0.17,1.91
2018-05-23T09:30:00.000,1.81,75.60,0.45,1.75
2018-05-23T09:45:00.000,1.69,71.87,0.53,1.61
2018-05-23T10:00:00.000,1.58,73.35,0.45,1.52
2018-05-23T10:15:00.000,1.58,64.55,0.68,1.43
2018-05-23T10:30:00.000,4.22,359.16,4.22,-0.06
2018-05-23T10:45:00.000,2.95,13.29,2.87,0.68
2018-05-23T11:00:00.000,2.38,8.98,2.35,0.37
2018-05-23T11:15:00.000,3.88,357.08,3.87,-0.20
2018-05-23T11:30:00.000,4.99,353.21,4.95,-0.59
2018-05-23T11:45:00.000,4.88,347.30,4.77,-1.07
2018-05-23T12:00:00.000,3.99,350.18,3.93,-0.68
2018-05-23T12:15:00.000,4.34,349.22,4.26,-0.81
2018-05-23T12:30:00.000,4.68,349.45,4.60,-0.86
2018-05-23T12:45:00.000,7.25,344.54,6.98,-1.93
2018-05-23T13:00:00.000,6.67,346.88,6.50,-1.51
2018-05-23T13:15:00.000,6.25,340.98,5.91,-2.04
2018-05-23T13:30:00.000,3.30,346.94,3.21,-0.75
2018-05-23T13:45:00.000,4.34,343.40,4.16,-1.24
2018-05-23T14:00:00.000,6.77,345.46,6.55,-1.70
2018-05-23T14:15:00.000,6.77,348.28,6.62,-1.37
2018-05-23T14:30:00.000,3.42,14.08,3.31,0.83
2018-05-23T14:45:00.000,1.58,74.65,0.42,1.53
2018-05-23T15:00:00.000,1.58,65.44,0.66,1.44
2018-05-23T15:15:00.000,1.81,51.81,1.12,1.42
2018-05-23T15:30:00.000,1.69,65.49,0.70,1.54
2018-05-23T15:45:00.000,1.58,72.59,0.47,1.51
2018-05-23T16:00:00.000,1.69,72.04,0.52,1.61
2018-05-23T16:15:00.000,1.69,74.01,0.47,1.63
2018-05-23T16:30:00.000,1.58,75.66,0.39,1.53
2018-05-23T16:45:00.000,1.47,78.11,0.30,1.44
2018-05-23T17:00:00.000,1.92,80.40,0.32,1.89
2018-05-23T17:15:00.000,2.38,95.62,-0.23,2.36
2018-05-23T17:30:00.000,2.15,88.69,0.05,2.15
2018-05-23T17:45:00.000,1.69,84.41,0.17,1.69
2018-05-23T18:00:00.000,1.92,89.13,0.03,1.92
2018-05-23T18:15:00.000,3.65,124.30,-2.05,3.01
2018-05-23T18:30:00.000,4.68,125.36,-2.71,3.81
2018-05-23T18:45:00.000,1.92,106.84,-0.56,1.84
2018-05-23T19:00:00.000,2.72,110.08,-0.93,2.56
2018-05-23T19:15:00.000,2.61,110.92,-0.93,2.43
2018-05-23T19:30:00.000,4.78,121.48,-2.50,4.08
2018-05-23T19:45:00.000,5.31,121.50,-2.77,4.52
2018-05-23T20:00:00.000,4.45,122.58,-2.40,3.75
2018-05-23T20:15:00.000,4.68,117.06,-2.13,4.16
2018-05-23T20:30:00.000,5.62,117.28,-2.58,4.99
2018-05-23T20:45:00.000,5.52,118.67,-2.65,4.84
2018-05-23T21:00:00.000,4.34,117.66,-2.01,3.84
2018-05-23T21:15:00.000,3.65,114.38,-1.51,3.32
2018-05-23T21:30:00.000,2.38,96.91,-0.29,2.36
2018-05-23T21:45:00.000,1.92,86.40,0.12,1.92
2018-05-23T22:00:00.000,1.92,81.82,0.27,1.90
2018-05-23T22:15:00.000,1.81,71.08,0.59,1.71
2018-05-23T22:30:00.000,1.81,67.44,0.69,1.67
