ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-19T09:00:00.000,119.70,97.15,-14.91,118.77
2018-05-19T09:15:00.000,114.40,100.83,-21.49,112.36
2018-05-19T09:30:00.000,116.60,100.45,-21.15,114.67
2018-05-19T09:45:00.000,114.60,136.22,-82.74,79.29
2018-05-19T10:00:00.000,112.10,63.15,50.63,100.01
2018-05-19T10:15:00.000,111.50,280.50,20.31,-109.63
2018-05-19T10:30:00.000,95.80,238.65,-49.84,-81.81
2018-05-19T10:45:00.000,117.00,248.96,-42.00,-109.20
2018-05-19T11:00:00.000,116.80,248.26,-43.26,-108.49
2018-05-19T11:15:00.000,116.90,247.66,-44.43,-108.13
2018-05-19T11:30:00.000,117.00,247.89,-44.03,-108.40
2018-05-19T11:45:00.000,116.70,7.09,115.81,14.40
2018-05-19T12:00:00.000,117.40,182.77,-117.26,-5.67
2018-05-19T12:15:00.000,105.80,166.64,-102.93,24.46
2018-05-19T12:30:00.000,105.97,185.03,-105.57,-9.29
2018-05-19T12:45:00.000,112.80,165.38,-109.15,28.47
2018-05-19T13:00:00.000,111.40,358.07,111.34,-3.75
2018-05-19T13:15:00.000,111.20,340.96,105.12,-36.27
2018-05-19T13:30:00.000,109.83,12.40,107.26,23.58
2018-05-19T13:45:00.000,110.40,2.66,110.28,5.12
2018-05-19T14:00:00.000,112.00,125.35,-64.79,91.36
2018-05-19T14:15:00.000,117.90,71.41,37.58,111.75
2018-05-19T14:30:00.000,118.30,52.61,71.84,93.99
2018-05-19T14:45:00.000,119.50,137.33,-87.86,80.99
2018-05-19T15:00:00.000,119.00,152.00,-105.07,55.87
2018-05-19T15:15:00.000,115.90,147.92,-98.21,61.55
2018-05-19T15:30:00.000,118.50,274.52,9.33,-118.13
2018-05-19T15:45:00.000,119.10,162.26,-113.44,36.29
2018-05-19T16:00:00.000,119.40,172.30,-118.32,16.00
2018-05-19T16:15:00.000,119.40,179.09,-119.38,1.90
2018-05-19T16:30:00.000,118.10,179.11,-118.09,1.83
2018-05-19T16:45:00.000,111.90,71.72,35.11,106.25
2018-05-19T17:00:00.000,119.00,97.65,-15.85,117.94
2018-05-19T17:15:00.000,117.70,59.49,59.76,101.40
2018-05-19T17:30:00.000,117.70,56.57,64.84,98.23
2018-05-19T17:45:00.000,117.80,57.47,63.35,99.32
2018-05-19T18:00:00.000,117.80,63.61,52.36,105.52
2018-05-19T18:15:00.000,117.80,61.31,56.55,103.34
2018-05-19T18:30:00.000,117.50,62.64,54.00,104.36
2018-05-19T18:45:00.000,118.60,67.90,44.61,109.89
2018-05-19T19:00:00.000,119.70,149.86,-103.52,60.10
2018-05-19T19:15:00.000,119.50,154.07,-107.47,52.25
2018-05-19T19:30:00.000,119.50,152.86,-106.35,54.50
2018-05-19T19:45:00.000,119.50,154.48,-107.84,51.48
2018-05-19T20:00:00.000,119.40,155.43,-108.59,49.64
2018-05-19T20:15:00.000,119.50,155.00,-108.30,50.50
2018-05-19T20:30:00.000,119.50,153.72,-107.15,52.91
2018-05-19T20:45:00.000,119.50,155.31,-108.57,49.92
2018-05-19T21:00:00.000,119.50,155.12,-108.41,50.27
2018-05-19T21:15:00.000,119.50,155.77,-108.97,49.05
2018-05-19T21:30:00.000,119.50,156.49,-109.58,47.68
2018-05-19T21:45:00.000,119.50,156.31,-109.43,48.01
2018-05-19T22:00:00.000,119.50,156.53,-109.61,47.60
2018-05-19T22:15:00.000,119.50,157.36,-110.30,45.99
2018-05-19T22:30:00.000,119.50,156.82,-109.85,47.05
2018-05-19T22:45:00.000,119.50,158.62,-111.27,43.57
2018-05-19T23:00:00.000,119.50,158.38,-111.10,44.02
2018-05-19T23:15:00.000,119.40,157.49,-110.30,45.72
2018-05-19T23:30:00.000,119.40,158.55,-111.13,43.67
2018-05-19T23:45:00.000,119.30,158.23,-110.79,44.24
2018-05-20T00:00:00.000,119.40,158.59,-111.16,43.59
2018-05-20T00:15:00.000,119.40,158.62,-111.18,43.52
2018-05-20T00:30:00.000,119.40,158.10,-110.78,44.54
2018-05-20T00:45:00.000,119.40,158.98,-111.46,42.83
2018-05-20T01:00:00.000,119.40,158.25,-110.90,44.24
2018-05-20T01:15:00.000,119.40,157.95,-110.67,44.83
2018-05-20T01:30:00.000,119.40,158.78,-111.30,43.22
2018-05-20T01:45:00.000,119.40,159.05,-111.51,42.68
2018-05-20T02:00:00.000,119.40,159.40,-111.77,42.00
2018-05-20T02:15:00.000,119.40,158.79,-111.31,43.20
2018-05-20T02:30:00.000,119.40,159.10,-111.54,42.59
2018-05-20T02:45:00.000,119.40,158.25,-110.90,44.24
2018-05-20T03:00:00.000,119.40,160.10,-112.27,40.63
2018-05-20T03:15:00.000,119.40,158.62,-111.19,43.52
2018-05-20T03:30:00.000,119.40,159.56,-111.88,41.69
2018-05-20T03:45:00.000,119.40,160.73,-112.71,39.41
2018-05-20T04:00:00.000,119.40,158.80,-111.32,43.17
2018-05-20T04:15:00.000,119.40,159.17,-111.60,42.45
2018-05-20T04:30:00.000,119.30,160.02,-112.12,40.76
2018-05-20T04:45:00.000,119.40,158.76,-111.29,43.26
2018-05-20T05:00:00.000,119.40,159.26,-111.66,42.28
2018-05-20T05:15:00.000,119.40,159.85,-112.09,41.13
2018-05-20T05:30:00.000,119.40,158.75,-111.28,43.27
2018-05-20T05:45:00.000,119.40,160.58,-112.61,39.70
2018-05-20T06:00:00.000,119.40,160.50,-112.55,39.85
2018-05-20T06:15:00.000,119.40,160.90,-112.83,39.06
2018-05-20T06:30:00.000,119.40,160.34,-112.44,40.17
2018-05-20T06:45:00.000,119.40,161.35,-113.13,38.19
2018-05-20T07:00:00.000,119.40,160.46,-112.52,39.94
2018-05-20T07:15:00.000,119.40,159.90,-112.12,41.04
2018-05-20T07:30:00.000,119.40,160.30,-112.41,40.25
2018-05-20T07:45:00.000,119.40,159.49,-111.83,41.84
2018-05-20T08:00:00.000,119.40,160.44,-112.51,39.97
2018-05-20T08:15:00.000,119.40,160.06,-112.24,40.72
2018-05-20T08:30:00.000,119.40,160.35,-112.45,40.14
2018-05-20T08:45:00.000,112.00,338.33,104.08,-41.36
2018-05-20T09:00:00.000,119.50,312.10,80.11,-88.67
2018-05-20T09:15:00.000,119.50,310.48,77.58,-90.89
2018-05-20T09:30:00.000,118.80,10.94,116.64,22.54
2018-05-20T09:45:00.000,118.60,331.14,103.87,-57.24
2018-05-20T10:00:00.000,113.10,199.38,-106.69,-37.53
2018-05-20T10:15:00.000,119.40,156.10,-109.16,48.38
2018-05-20T10:30:00.000,22.42,335.09,20.33,-9.44
2018-05-20T10:45:00.000,22.81,334.95,20.66,-9.66
2018-05-20T11:00:00.000,20.54,334.75,18.58,-8.76
2018-05-20T11:15:00.000,20.73,336.82,19.06,-8.16
2018-05-20T11:30:00.000,16.49,350.97,16.29,-2.59
2018-05-20T11:45:00.000,11.69,349.91,11.51,-2.05
2018-05-20T12:00:00.000,10.01,352.49,9.93,-1.31
2018-05-20T12:15:00.000,7.15,341.79,6.79,-2.23
2018-05-20T12:30:00.000,2.72,265.17,-0.23,-2.71
2018-05-20T12:45:00.000,2.26,115.55,-0.97,2.04
2018-05-20T13:00:00.000,8.01,63.32,3.60,7.16
2018-05-20T13:15:00.000,9.66,75.66,2.39,9.36
2018-05-20T13:30:00.000,13.95,95.75,-1.40,13.88
2018-05-20T13:45:00.000,10.10,91.36,-0.24,10.10
2018-05-20T14:00:00.000,9.57,96.49,-1.08,9.51
2018-05-20T14:15:00.000,7.92,97.13,-0.98,7.86
2018-05-20T14:30:00.000,6.04,98.58,-0.90,5.97
2018-05-20T14:45:00.000,4.34,101.55,-0.87,4.25
2018-05-20T15:00:00.000,3.42,90.17,-0.01,3.41
2018-05-20T15:15:00.000,2.61,144.54,-2.12,1.51
2018-05-20T15:30:00.000,7.34,181.64,-7.34,-0.21
2018-05-20T15:45:00.000,5.31,169.34,-5.21,0.98
2018-05-20T16:00:00.000,5.94,182.75,-5.93,-0.28
2018-05-20T16:15:00.000,8.77,199.32,-8.27,-2.90
2018-05-20T16:30:00.000,9.30,207.74,-8.23,-4.33
2018-05-20T16:45:00.000,11.44,214.14,-9.47,-6.42
2018-05-20T17:00:00.000,11.61,288.20,3.63,-11.03
2018-05-20T17:15:00.000,12.88,326.71,10.76,-7.07
2018-05-20T17:30:00.000,14.10,333.57,12.63,-6.28
2018-05-20T17:45:00.000,11.52,313.89,7.99,-8.31
2018-05-20T18:00:00.000,10.62,323.07,8.49,-6.38
2018-05-20T18:15:00.000,15.35,314.05,10.67,-11.04
2018-05-20T18:30:00.000,19.54,255.45,-4.91,-18.92
2018-05-20T18:45:00.000,14.18,236.31,-7.86,-11.80
2018-05-20T19:00:00.000,19.34,241.03,-9.37,-16.92
2018-05-20T19:15:00.000,21.77,264.40,-2.12,-21.67
2018-05-20T19:30:00.000,22.42,312.30,15.09,-16.58
2018-05-20T19:45:00.000,18.94,337.82,17.54,-7.15
2018-05-20T20:00:00.000,20.73,303.03,11.30,-17.38
2018-05-20T20:15:00.000,20.73,307.68,12.67,-16.41
2018-05-20T20:30:00.000,17.32,310.23,11.19,-13.23
2018-05-20T20:45:00.000,20.07,324.14,16.27,-11.76
2018-05-20T21:00:00.000,23.84,289.69,8.03,-22.44
2018-05-20T21:15:00.000,24.41,316.00,17.56,-16.96
2018-05-20T21:30:00.000,24.61,318.34,18.38,-16.36
2018-05-20T21:45:00.000,20.93,308.36,12.99,-16.41
2018-05-20T22:00:00.000,23.71,321.94,18.67,-14.62
2018-05-20T22:15:00.000,19.68,303.93,10.98,-16.33
2018-05-20T22:30:00.000,21.38,330.54,18.62,-10.51
2018-05-20T22:45:00.000,20.54,316.93,15.00,-14.03
2018-05-20T23:00:00.000,18.94,330.79,16.53,-9.25
2018-05-20T23:15:00.000,21.12,331.13,18.50,-10.20
2018-05-20T23:30:00.000,15.64,334.20,14.08,-6.81
2018-05-20T23:45:00.000,18.55,319.01,14.00,-12.16
2018-05-21T00:00:00.000,16.56,333.53,14.82,-7.38
2018-05-21T00:15:00.000,13.03,320.38,10.04,-8.31
2018-05-21T00:30:00.000,10.70,289.69,3.61,-10.07
2018-05-21T00:45:00.000,9.12,247.54,-3.49,-8.43
2018-05-21T01:00:00.000,7.05,223.99,-5.08,-4.90
2018-05-21T01:15:00.000,6.57,175.23,-6.54,0.55
2018-05-21T01:30:00.000,4.34,164.19,-4.17,1.18
2018-05-21T01:45:00.000,6.67,54.49,3.87,5.43
2018-05-21T02:00:00.000,9.12,90.30,-0.05,9.12
2018-05-21T02:15:00.000,11.69,104.63,-2.95,11.31
2018-05-21T02:30:00.000,14.32,94.27,-1.07,14.29
2018-05-21T02:45:00.000,12.33,101.37,-2.43,12.09
2018-05-21T03:00:00.000,10.01,102.97,-2.25,9.76
2018-05-21T03:15:00.000,5.41,135.73,-3.87,3.78
2018-05-21T03:30:00.000,7.92,181.09,-7.92,-0.15
2018-05-21T03:45:00.000,5.41,183.08,-5.40,-0.29
2018-05-21T04:00:00.000,6.46,191.65,-6.33,-1.30
2018-05-21T04:15:00.000,5.52,208.70,-4.84,-2.65
2018-05-21T04:30:00.000,6.35,210.37,-5.48,-3.21
2018-05-21T04:45:00.000,7.05,209.54,-6.14,-3.48
2018-05-21T05:00:00.000,8.11,223.42,-5.89,-5.57
2018-05-21T05:15:00.000,10.28,249.72,-3.56,-9.64
2018-05-21T05:30:00.000,10.45,291.81,3.88,-9.70
2018-05-21T05:45:00.000,12.64,353.68,12.57,-1.39
2018-05-21T06:00:00.000,12.57,349.95,12.37,-2.19
2018-05-21T06:15:00.000,10.95,337.31,10.10,-4.22
2018-05-21T06:30:00.000,13.03,294.27,5.36,-11.88
2018-05-21T06:45:00.000,13.35,336.48,12.24,-5.33
2018-05-21T07:00:00.000,12.02,292.26,4.55,-11.12
2018-05-21T07:15:00.000,12.49,281.03,2.39,-12.26
2018-05-21T07:30:00.000,11.61,270.49,0.10,-11.61
2018-05-21T07:45:00.000,18.55,253.42,-5.29,-17.77
2018-05-21T08:00:00.000,20.47,277.92,2.82,-20.28
2018-05-21T08:15:00.000,15.21,275.51,1.46,-15.14
2018-05-21T08:30:00.000,19.41,303.93,10.84,-16.10
2018-05-21T08:45:00.000,15.64,320.53,12.07,-9.94
2018-05-21T09:00:00.000,21.38,299.81,10.63,-18.55
2018-05-21T09:15:00.000,19.28,335.12,17.49,-8.11
2018-05-21T09:30:00.000,21.32,327.19,17.92,-11.55
2018-05-21T09:45:00.000,15.99,334.96,14.49,-6.77
2018-05-21T10:00:00.000,19.81,339.04,18.50,-7.09
2018-05-21T10:15:00.000,19.08,335.15,17.31,-8.02
2018-05-21T10:30:00.000,20.01,335.73,18.24,-8.22
2018-05-21T10:45:00.000,18.68,356.06,18.63,-1.28
2018-05-21T11:00:00.000,15.92,350.33,15.70,-2.67
2018-05-21T11:15:00.000,17.46,345.14,16.88,-4.48
2018-05-21T11:30:00.000,15.28,322.72,12.16,-9.26
2018-05-21T11:45:00.000,19.14,329.91,16.56,-9.60
2018-05-21T12:00:00.000,18.21,328.51,15.53,-9.51
2018-05-21T12:15:00.000,13.65,325.51,11.25,-7.73
2018-05-21T12:30:00.000,13.50,302.90,7.33,-11.34
2018-05-21T12:45:00.000,9.84,319.20,7.45,-6.43
2018-05-21T13:00:00.000,10.10,332.05,8.92,-4.74
2018-05-21T13:15:00.000,5.31,259.69,-0.95,-5.22
2018-05-21T13:30:00.000,5.41,197.44,-5.16,-1.62
2018-05-21T13:45:00.000,6.96,174.46,-6.93,0.67
2018-05-21T14:00:00.000,7.25,79.72,1.29,7.13
2018-05-21T14:15:00.000,9.12,71.77,2.85,8.67
2018-05-21T14:30:00.000,10.95,80.93,1.73,10.81
2018-05-21T14:45:00.000,11.85,91.93,-0.40,11.85
2018-05-21T15:00:00.000,11.94,90.56,-0.12,11.94
2018-05-21T15:15:00.000,10.37,93.59,-0.65,10.35
2018-05-21T15:30:00.000,8.30,99.34,-1.35,8.19
2018-05-21T15:45:00.000,7.63,105.17,-2.00,7.36
2018-05-21T16:00:00.000,4.11,140.90,-3.19,2.59
2018-05-21T16:15:00.000,4.45,149.87,-3.85,2.24
2018-05-21T16:30:00.000,4.11,163.77,-3.94,1.15
2018-05-21T16:45:00.000,4.22,176.32,-4.21,0.27
2018-05-21T17:00:00.000,6.35,188.30,-6.29,-0.92
2018-05-21T17:15:00.000,6.57,190.92,-6.45,-1.24
2018-05-21T17:30:00.000,8.01,197.72,-7.63,-2.44
2018-05-21T17:45:00.000,8.95,200.77,-8.36,-3.17
2018-05-21T18:00:00.000,8.86,213.05,-7.42,-4.83
2018-05-21T18:15:00.000,10.54,218.03,-8.30,-6.49
2018-05-21T18:30:00.000,10.10,221.94,-7.52,-6.75
2018-05-21T18:45:00.000,10.45,253.31,-3.00,-10.01
2018-05-21T19:00:00.000,10.95,242.69,-5.02,-9.73
2018-05-21T19:15:00.000,12.18,222.13,-9.03,-8.17
2018-05-21T19:30:00.000,10.87,226.67,-7.46,-7.90
2018-05-21T19:45:00.000,11.77,221.70,-8.79,-7.83
2018-05-21T20:00:00.000,14.18,226.08,-9.83,-10.21
2018-05-21T20:15:00.000,13.65,200.02,-12.83,-4.67
2018-05-21T20:30:00.000,18.81,247.86,-7.09,-17.42
2018-05-21T20:45:00.000,14.40,236.52,-7.94,-12.01
2018-05-21T21:00:00.000,16.91,253.59,-4.78,-16.22
2018-05-21T21:15:00.000,17.74,266.89,-0.96,-17.71
2018-05-21T21:30:00.000,17.53,316.47,12.71,-12.08
2018-05-21T21:45:00.000,22.29,298.64,10.68,-19.56
2018-05-21T22:00:00.000,19.61,309.37,12.44,-15.16
2018-05-21T22:15:00.000,17.67,305.04,10.15,-14.47
2018-05-21T22:30:00.000,15.21,299.10,7.40,-13.29
2018-05-21T22:45:00.000,20.47,274.91,1.75,-20.40
2018-05-21T23:00:00.000,17.53,299.99,8.76,-15.19
2018-05-21T23:15:00.000,14.47,292.78,5.60,-13.35
2018-05-21T23:30:00.000,15.00,312.78,10.18,-11.01
2018-05-21T23:45:00.000,13.73,320.50,10.59,-8.73
2018-05-22T00:00:00.000,14.10,308.13,8.71,-11.09
2018-05-22T00:15:00.000,15.85,311.35,10.47,-11.90
2018-05-22T00:30:00.000,11.36,307.30,6.88,-9.04
2018-05-22T00:45:00.000,12.57,315.67,8.99,-8.78
2018-05-22T01:00:00.000,10.95,299.78,5.44,-9.50
2018-05-22T01:15:00.000,11.77,320.89,9.14,-7.43
2018-05-22T01:30:00.000,9.93,272.03,0.35,-9.92
2018-05-22T01:45:00.000,7.92,227.17,-5.38,-5.81
2018-05-22T02:00:00.000,7.63,234.02,-4.48,-6.17
2018-05-22T02:15:00.000,7.34,226.28,-5.07,-5.31
2018-05-22T02:30:00.000,3.76,176.33,-3.75,0.24
2018-05-22T02:45:00.000,2.84,163.80,-2.72,0.79
2018-05-22T03:00:00.000,3.18,136.03,-2.29,2.21
2018-05-22T03:15:00.000,4.68,90.11,-0.01,4.67
2018-05-22T03:30:00.000,5.41,77.84,1.14,5.29
2018-05-22T03:45:00.000,11.44,89.72,0.06,11.44
2018-05-22T04:00:00.000,9.84,95.86,-1.00,9.78
2018-05-22T04:15:00.000,8.21,101.96,-1.70,8.03
2018-05-22T04:30:00.000,8.59,104.89,-2.21,8.30
2018-05-22T04:45:00.000,7.82,99.71,-1.32,7.71
2018-05-22T05:00:00.000,7.15,103.10,-1.62,6.96
2018-05-22T05:15:00.000,7.05,105.27,-1.86,6.80
2018-05-22T05:30:00.000,5.52,125.31,-3.19,4.50
2018-05-22T05:45:00.000,3.30,134.66,-2.32,2.35
2018-05-22T06:00:00.000,4.68,143.30,-3.75,2.79
2018-05-22T06:15:00.000,4.11,159.83,-3.86,1.42
2018-05-22T06:30:00.000,4.99,167.38,-4.87,1.09
2018-05-22T06:45:00.000,4.99,173.94,-4.96,0.53
2018-05-22T07:00:00.000,6.35,202.65,-5.86,-2.45
2018-05-22T07:15:00.000,7.15,202.06,-6.63,-2.69
2018-05-22T07:30:00.000,6.96,208.59,-6.11,-3.33
2018-05-22T07:45:00.000,8.40,204.81,-7.62,-3.52
2018-05-22T08:00:00.000,9.12,215.44,-7.43,-5.29
2018-05-22T08:15:00.000,9.30,211.35,-7.94,-4.84
2018-05-22T08:30:00.000,9.12,213.30,-7.63,-5.01
2018-05-22T08:45:00.000,10.37,210.00,-8.98,-5.19
2018-05-22T09:00:00.000,12.25,218.11,-9.64,-7.56
2018-05-22T09:15:00.000,10.37,211.38,-8.85,-5.40
2018-05-22T09:30:00.000,9.75,211.54,-8.31,-5.10
2018-05-22T09:45:00.000,15.14,247.67,-5.75,-14.01
2018-05-22T10:00:00.000,15.21,228.00,-10.18,-11.30
2018-05-22T10:15:00.000,17.05,288.63,5.45,-16.15
2018-05-22T10:30:00.000,14.18,322.64,11.27,-8.60
2018-05-22T10:45:00.000,16.98,293.63,6.80,-15.55
2018-05-22T11:00:00.000,13.95,320.73,10.80,-8.83
2018-05-22T11:15:00.000,15.78,322.20,12.47,-9.67
2018-05-22T11:30:00.000,15.21,309.90,9.76,-11.67
2018-05-22T11:45:00.000,13.95,288.47,4.42,-13.23
2018-05-22T12:00:00.000,13.73,264.32,-1.36,-13.66
2018-05-22T12:15:00.000,16.70,266.03,-1.16,-16.66
2018-05-22T12:30:00.000,19.28,277.41,2.49,-19.12
2018-05-22T12:45:00.000,14.55,316.55,10.56,-10.01
2018-05-22T13:00:00.000,15.92,324.14,12.90,-9.33
2018-05-22T13:15:00.000,13.80,299.87,6.87,-11.97
2018-05-22T13:30:00.000,11.94,316.24,8.62,-8.26
2018-05-22T13:45:00.000,10.54,332.77,9.37,-4.82
2018-05-22T14:00:00.000,8.86,332.65,7.87,-4.07
2018-05-22T14:15:00.000,9.30,329.63,8.03,-4.70
2018-05-22T14:30:00.000,7.82,318.94,5.90,-5.14
2018-05-22T14:45:00.000,8.01,274.95,0.69,-7.98
2018-05-22T15:00:00.000,4.45,224.58,-3.17,-3.13
2018-05-22T15:15:00.000,3.99,230.59,-2.53,-3.08
2018-05-22T15:30:00.000,2.03,172.30,-2.02,0.27
2018-05-22T15:45:00.000,6.46,96.90,-0.78,6.41
2018-05-22T16:00:00.000,9.48,93.75,-0.62,9.46
2018-05-22T16:15:00.000,9.21,87.32,0.43,9.20
2018-05-22T16:30:00.000,9.75,94.78,-0.81,9.71
2018-05-22T16:45:00.000,10.10,109.20,-3.32,9.54
2018-05-22T17:00:00.000,8.77,110.54,-3.08,8.21
2018-05-22T17:15:00.000,6.14,115.16,-2.61,5.56
2018-05-22T17:30:00.000,3.42,126.08,-2.01,2.76
2018-05-22T17:45:00.000,2.15,136.03,-1.55,1.49
2018-05-22T18:00:00.000,1.58,147.57,-1.34,0.85
2018-05-22T18:15:00.000,2.15,163.19,-2.06,0.62
2018-05-22T18:30:00.000,6.46,205.64,-5.82,-2.80
2018-05-22T18:45:00.000,5.83,194.19,-5.65,-1.43
2018-05-22T19:00:00.000,3.76,194.23,-3.65,-0.92
2018-05-22T19:15:00.000,6.46,219.38,-4.99,-4.10
2018-05-22T19:30:00.000,7.92,223.75,-5.72,-5.48
2018-05-22T19:45:00.000,9.75,235.66,-5.50,-8.05
2018-05-22T20:00:00.000,9.93,238.79,-5.14,-8.49
2018-05-22T20:15:00.000,8.86,245.33,-3.70,-8.05
2018-05-22T20:30:00.000,9.04,229.51,-5.87,-6.87
2018-05-22T20:45:00.000,9.93,248.91,-3.57,-9.26
2018-05-22T21:00:00.000,11.44,223.17,-8.35,-7.83
2018-05-22T21:15:00.000,11.11,231.19,-6.96,-8.66
2018-05-22T21:30:00.000,11.28,252.21,-3.45,-10.74
2018-05-22T21:45:00.000,10.87,228.36,-7.22,-8.12
2018-05-22T22:00:00.000,13.35,223.78,-9.64,-9.23
2018-05-22T22:15:00.000,13.03,233.82,-7.69,-10.52
2018-05-22T22:30:00.000,14.40,230.27,-9.20,-11.07
2018-05-22T22:45:00.000,14.77,269.83,-0.04,-14.77
2018-05-22T23:00:00.000,15.85,302.83,8.59,-13.32
2018-05-22T23:15:00.000,19.81,332.39,17.55,-9.18
2018-05-22T23:30:00.000,14.92,294.15,6.11,-13.61
2018-05-22T23:45:00.000,16.98,287.89,5.21,-16.16
2018-05-23T00:00:00.000,20.01,267.95,-0.71,-20.00
2018-05-23T00:15:00.000,16.70,291.99,6.25,-15.48
2018-05-23T00:30:00.000,16.63,274.37,1.27,-16.58
2018-05-23T00:45:00.000,20.07,281.78,4.10,-19.65
2018-05-23T01:00:00.000,19.74,278.08,2.78,-19.55
2018-05-23T01:15:00.000,16.84,290.92,6.01,-15.73
2018-05-23T01:30:00.000,18.08,291.66,6.67,-16.80
2018-05-23T01:45:00.000,17.60,302.46,9.45,-14.85
2018-05-23T02:00:00.000,17.05,297.81,7.95,-15.08
2018-05-23T02:15:00.000,15.07,301.52,7.88,-12.85
2018-05-23T02:30:00.000,12.57,290.37,4.37,-11.78
2018-05-23T02:45:00.000,13.95,296.60,6.25,-12.48
2018-05-23T03:00:00.000,10.95,297.74,5.09,-9.69
2018-05-23T03:15:00.000,9.48,280.72,1.76,-9.31
2018-05-23T03:30:00.000,8.30,262.98,-1.01,-8.24
2018-05-23T03:45:00.000,6.04,246.85,-2.37,-5.55
2018-05-23T04:00:00.000,3.42,213.71,-2.84,-1.90
2018-05-23T04:15:00.000,2.26,188.01,-2.24,-0.31
2018-05-23T04:30:00.000,1.81,164.84,-1.75,0.47
2018-05-23T04:45:00.000,4.34,98.84,-0.67,4.29
2018-05-23T05:00:00.000,4.88,87.37,0.22,4.88
2018-05-23T05:15:00.000,7.34,68.97,2.63,6.85
2018-05-23T05:30:00.000,9.04,94.99,-0.79,9.00
2018-05-23T05:45:00.000,6.96,103.08,-1.57,6.78
2018-05-23T06:00:00.000,5.20,108.19,-1.62,4.94
2018-05-23T06:15:00.000,4.34,125.29,-2.51,3.54
2018-05-23T06:30:00.000,2.61,144.01,-2.11,1.53
2018-05-23T06:45:00.000,2.61,165.61,-2.52,0.65
2018-05-23T07:00:00.000,3.42,203.62,-3.13,-1.37
2018-05-23T07:15:00.000,5.10,206.48,-4.56,-2.27
2018-05-23T07:30:00.000,6.67,215.98,-5.40,-3.92
2018-05-23T07:45:00.000,7.34,228.25,-4.89,-5.48
2018-05-23T08:00:00.000,8.59,232.77,-5.20,-6.84
2018-05-23T08:15:00.000,8.68,258.63,-1.71,-8.51
2018-05-23T08:30:00.000,10.10,241.45,-4.83,-8.87
2018-05-23T08:45:00.000,8.77,262.19,-1.19,-8.69
2018-05-23T09:00:00.000,9.57,255.62,-2.38,-9.27
2018-05-23T09:15:00.000,10.28,249.25,-3.64,-9.61
2018-05-23T09:30:00.000,9.75,230.05,-6.26,-7.47
2018-05-23T09:45:00.000,9.12,220.27,-6.96,-5.90
2018-05-23T10:00:00.000,9.93,228.91,-6.52,-7.48
2018-05-23T10:15:00.000,10.19,231.45,-6.35,-7.97
2018-05-23T10:30:00.000,9.93,236.30,-5.51,-8.26
2018-05-23T10:45:00.000,9.93,224.71,-7.05,-6.98
2018-05-23T11:00:00.000,13.03,219.76,-10.02,-8.34
2018-05-23T11:15:00.000,13.19,218.35,-10.34,-8.18
2018-05-23T11:30:00.000,13.58,242.49,-6.27,-12.04
2018-05-23T11:45:00.000,14.85,254.48,-3.97,-14.31
2018-05-23T12:00:00.000,18.48,286.62,5.29,-17.71
2018-05-23T12:15:00.000,12.10,303.00,6.59,-10.15
2018-05-23T12:30:00.000,13.65,305.04,7.84,-11.18
2018-05-23T12:45:00.000,12.33,317.06,9.03,-8.40
2018-05-23T13:00:00.000,13.80,321.81,10.85,-8.53
2018-05-23T13:15:00.000,15.71,298.31,7.45,-13.83
2018-05-23T13:30:00.000,14.40,300.69,7.35,-12.38
2018-05-23T13:45:00.000,14.85,300.26,7.48,-12.82
2018-05-23T14:00:00.000,12.72,314.35,8.89,-9.10
2018-05-23T14:15:00.000,13.58,322.44,10.76,-8.28
2018-05-23T14:30:00.000,15.00,336.16,13.72,-6.06
2018-05-23T14:45:00.000,13.03,345.94,12.64,-3.17
2018-05-23T15:00:00.000,12.25,330.81,10.70,-5.98
2018-05-23T15:15:00.000,11.36,307.21,6.87,-9.05
2018-05-23T15:30:00.000,10.37,331.05,9.07,-5.02
2018-05-23T15:45:00.000,9.75,339.34,9.12,-3.44
2018-05-23T16:00:00.000,12.10,19.06,11.43,3.95
2018-05-23T16:15:00.000,10.28,9.52,10.14,1.70
2018-05-23T16:30:00.000,4.99,294.78,2.09,-4.53
2018-05-23T16:45:00.000,3.07,203.08,-2.82,-1.20
2018-05-23T17:00:00.000,3.65,125.90,-2.14,2.95
2018-05-23T17:15:00.000,5.94,126.09,-3.50,4.80
2018-05-23T17:30:00.000,8.68,113.35,-3.44,7.97
2018-05-23T17:45:00.000,6.77,107.41,-2.02,6.46
2018-05-23T18:00:00.000,9.48,102.24,-2.01,9.26
2018-05-23T18:15:00.000,8.77,110.06,-3.01,8.24
2018-05-23T18:30:00.000,9.66,110.28,-3.35,9.06
2018-05-23T18:45:00.000,7.92,111.33,-2.88,7.38
2018-05-23T19:00:00.000,3.76,110.94,-1.34,3.51
2018-05-23T19:15:00.000,3.65,105.53,-0.98,3.51
2018-05-23T19:30:00.000,1.81,134.29,-1.26,1.29
2018-05-23T19:45:00.000,2.03,168.94,-2.00,0.39
2018-05-23T20:00:00.000,3.07,197.18,-2.93,-0.91
2018-05-23T20:15:00.000,6.14,217.28,-4.89,-3.72
2018-05-23T20:30:00.000,7.25,226.51,-4.99,-5.26
2018-05-23T20:45:00.000,9.57,232.29,-5.85,-7.57
2018-05-23T21:00:00.000,8.49,241.54,-4.05,-7.47
