ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2018-05-19T09:00:00.000,119.70,144.35,-97.26,69.77
2018-05-19T09:15:00.000,118.10,170.26,-116.40,19.97
2018-05-19T09:30:00.000,113.40,100.25,-20.19,111.59
2018-05-19T09:45:00.000,115.40,157.48,-106.60,44.20
2018-05-19T10:00:00.000,107.73,238.44,-56.38,-91.79
2018-05-19T10:15:00.000,106.85,266.72,-6.11,-106.67
2018-05-19T10:30:00.000,95.60,248.99,-34.28,-89.24
2018-05-19T10:45:00.000,117.20,249.75,-40.56,-109.96
2018-05-19T11:00:00.000,116.90,250.75,-38.55,-110.36
2018-05-19T11:15:00.000,117.10,250.43,-39.23,-110.33
2018-05-19T11:30:00.000,117.10,251.46,-37.24,-111.02
2018-05-19T11:45:00.000,118.00,296.99,53.56,-105.14
2018-05-19T12:00:00.000,118.00,199.58,-111.18,-39.54
2018-05-19T12:15:00.000,106.85,139.31,-81.01,69.67
2018-05-19T12:30:00.000,107.03,159.23,-100.07,37.95
2018-05-19T12:45:00.000,112.20,150.50,-97.66,55.25
2018-05-19T13:00:00.000,107.20,45.59,75.02,76.58
2018-05-19T13:15:00.000,108.60,355.31,108.24,-8.89
2018-05-19T13:30:00.000,107.55,30.53,92.64,54.64
2018-05-19T13:45:00.000,108.60,17.97,103.30,33.50
2018-05-19T14:00:00.000,110.00,122.92,-59.77,92.34
2018-05-19T14:15:00.000,110.60,87.79,4.27,110.52
2018-05-19T14:30:00.000,38.60,259.30,-7.17,-37.93
2018-05-19T14:45:00.000,5.83,189.02,-5.76,-0.91
2018-05-19T15:00:00.000,2.72,167.78,-2.66,0.58
2018-05-19T15:15:00.000,4.68,174.11,-4.65,0.48
2018-05-19T15:30:00.000,7.25,149.57,-6.25,3.67
2018-05-19T15:45:00.000,5.94,160.98,-5.61,1.93
2018-05-19T16:00:00.000,4.57,138.75,-3.44,3.01
2018-05-19T16:15:00.000,7.44,100.16,-1.31,7.32
2018-05-19T16:30:00.000,7.73,109.52,-2.58,7.28
2018-05-19T16:45:00.000,6.67,104.52,-1.67,6.46
2018-05-19T17:00:00.000,8.11,116.42,-3.61,7.26
2018-05-19T17:15:00.000,7.25,117.41,-3.34,6.43
2018-05-19T17:30:00.000,7.92,131.83,-5.28,5.90
2018-05-19T17:45:00.000,7.05,135.35,-5.02,4.96
2018-05-19T18:00:00.000,6.57,142.30,-5.19,4.01
2018-05-19T18:15:00.000,6.96,142.54,-5.52,4.23
2018-05-19T18:30:00.000,7.73,135.62,-5.52,5.40
2018-05-19T18:45:00.000,6.86,134.88,-4.84,4.86
2018-05-19T19:00:00.000,2.03,155.04,-1.84,0.86
2018-05-19T19:15:00.000,3.65,288.95,1.18,-3.45
2018-05-19T19:30:00.000,8.68,199.59,-8.18,-2.91
2018-05-19T19:45:00.000,11.85,179.18,-11.85,0.17
2018-05-19T20:00:00.000,9.66,185.34,-9.62,-0.90
2018-05-19T20:15:00.000,10.01,190.64,-9.84,-1.85
2018-05-19T20:30:00.000,1.58,153.26,-1.41,0.71
2018-05-19T20:45:00.000,3.07,186.63,-3.05,-0.35
2018-05-19T21:00:00.000,6.04,186.17,-6.00,-0.65
2018-05-19T21:15:00.000,7.53,190.31,-7.41,-1.35
2018-05-19T21:30:00.000,9.12,179.48,-9.12,0.08
2018-05-19T21:45:00.000,10.45,183.44,-10.43,-0.63
2018-05-19T22:00:00.000,10.28,182.29,-10.27,-0.41
2018-05-19T22:15:00.000,11.61,188.50,-11.48,-1.72
2018-05-19T22:30:00.000,11.44,178.15,-11.44,0.37
2018-05-19T22:45:00.000,13.73,176.72,-13.71,0.79
2018-05-19T23:00:00.000,15.21,162.29,-14.49,4.63
2018-05-19T23:15:00.000,14.10,170.81,-13.92,2.25
2018-05-19T23:30:00.000,17.25,178.63,-17.25,0.41
2018-05-19T23:45:00.000,16.06,176.34,-16.03,1.03
2018-05-20T00:00:00.000,12.80,175.86,-12.77,0.92
2018-05-20T00:15:00.000,13.88,179.79,-13.88,0.05
2018-05-20T00:30:00.000,13.03,180.76,-13.03,-0.17
2018-05-20T00:45:00.000,15.64,177.80,-15.63,0.60
2018-05-20T01:00:00.000,14.92,176.11,-14.89,1.01
2018-05-20T01:15:00.000,12.88,176.00,-12.85,0.90
2018-05-20T01:30:00.000,11.77,174.55,-11.72,1.12
2018-05-20T01:45:00.000,10.87,167.43,-10.60,2.37
2018-05-20T02:00:00.000,8.40,171.45,-8.30,1.25
2018-05-20T02:15:00.000,7.34,170.37,-7.24,1.23
2018-05-20T02:30:00.000,8.30,165.69,-8.04,2.05
2018-05-20T02:45:00.000,6.86,146.77,-5.74,3.76
2018-05-20T03:00:00.000,8.40,146.26,-6.98,4.66
2018-05-20T03:15:00.000,7.82,149.29,-6.72,3.99
2018-05-20T03:30:00.000,7.05,136.42,-5.11,4.86
2018-05-20T03:45:00.000,5.94,120.70,-3.03,5.10
2018-05-20T04:00:00.000,6.25,129.39,-3.97,4.83
2018-05-20T04:15:00.000,6.04,116.09,-2.66,5.42
2018-05-20T04:30:00.000,5.73,115.59,-2.47,5.16
2018-05-20T04:45:00.000,3.99,111.90,-1.49,3.70
2018-05-20T05:00:00.000,9.75,141.73,-7.65,6.04
2018-05-20T05:15:00.000,8.68,153.90,-7.79,3.82
2018-05-20T05:30:00.000,7.05,143.29,-5.66,4.22
2018-05-20T05:45:00.000,8.30,152.03,-7.33,3.89
2018-05-20T06:00:00.000,8.21,164.17,-7.89,2.24
2018-05-20T06:15:00.000,7.15,160.40,-6.74,2.40
2018-05-20T06:30:00.000,2.49,169.40,-2.45,0.46
2018-05-20T06:45:00.000,6.25,170.33,-6.16,1.05
2018-05-20T07:00:00.000,10.28,164.49,-9.91,2.75
2018-05-20T07:15:00.000,9.93,167.36,-9.68,2.17
2018-05-20T07:30:00.000,9.48,151.45,-8.33,4.53
2018-05-20T07:45:00.000,7.73,173.10,-7.67,0.93
2018-05-20T08:00:00.000,1.81,124.40,-1.02,1.49
2018-05-20T08:15:00.000,2.15,139.19,-1.63,1.40
2018-05-20T08:30:00.000,3.07,162.34,-2.92,0.93
2018-05-20T08:45:00.000,5.94,161.02,-5.61,1.93
2018-05-20T09:00:00.000,10.62,153.49,-9.50,4.74
2018-05-20T09:15:00.000,12.96,162.56,-12.36,3.88
2018-05-20T09:30:00.000,18.35,172.59,-18.19,2.37
2018-05-20T09:45:00.000,14.18,161.22,-13.42,4.56
2018-05-20T10:00:00.000,12.96,146.72,-10.83,7.11
2018-05-20T10:15:00.000,11.11,152.80,-9.88,5.08
2018-05-20T10:30:00.000,9.57,166.44,-9.30,2.24
2018-05-20T10:45:00.000,17.05,159.02,-15.92,6.10
2018-05-20T11:00:00.000,18.55,173.31,-18.42,2.16
2018-05-20T11:15:00.000,24.80,179.26,-24.80,0.32
2018-05-20T11:30:00.000,26.54,168.41,-26.00,5.33
2018-05-20T11:45:00.000,27.18,93.28,-1.56,27.14
2018-05-20T12:00:00.000,32.77,90.43,-0.25,32.77
2018-05-20T12:15:00.000,10.45,28.41,9.19,4.97
2018-05-20T12:30:00.000,3.30,12.29,3.22,0.70
2018-05-20T12:45:00.000,2.49,18.76,2.36,0.80
2018-05-20T13:00:00.000,4.45,75.89,1.09,4.32
2018-05-20T13:15:00.000,7.63,106.34,-2.15,7.32
2018-05-20T13:30:00.000,13.50,110.57,-4.74,12.64
2018-05-20T13:45:00.000,6.86,105.30,-1.81,6.62
2018-05-20T14:00:00.000,4.88,5.20,4.86,0.44
2018-05-20T14:15:00.000,5.52,330.03,4.78,-2.76
2018-05-20T14:30:00.000,5.31,320.43,4.09,-3.38
2018-05-20T14:45:00.000,6.57,268.96,-0.12,-6.56
2018-05-20T15:00:00.000,7.15,258.27,-1.45,-7.00
2018-05-20T15:15:00.000,3.65,259.96,-0.64,-3.59
2018-05-20T15:30:00.000,3.99,283.00,0.90,-3.89
2018-05-20T15:45:00.000,6.35,335.64,5.79,-2.62
2018-05-20T16:00:00.000,5.62,333.84,5.04,-2.48
2018-05-20T16:15:00.000,8.49,324.25,6.89,-4.96
2018-05-20T16:30:00.000,6.67,326.73,5.58,-3.66
2018-05-20T16:45:00.000,2.49,322.03,1.96,-1.53
2018-05-20T17:00:00.000,2.03,295.05,0.86,-1.84
2018-05-20T17:15:00.000,4.34,338.57,4.04,-1.59
2018-05-20T17:30:00.000,5.73,259.94,-1.00,-5.64
2018-05-20T17:45:00.000,5.73,262.60,-0.74,-5.68
2018-05-20T18:00:00.000,6.67,280.44,1.21,-6.56
2018-05-20T18:15:00.000,4.68,288.83,1.51,-4.42
2018-05-20T18:30:00.000,5.10,293.40,2.02,-4.68
2018-05-20T18:45:00.000,6.25,292.34,2.38,-5.78
2018-05-20T19:00:00.000,6.25,295.45,2.69,-5.64
2018-05-20T19:15:00.000,7.05,297.77,3.29,-6.24
2018-05-20T19:30:00.000,5.62,310.95,3.68,-4.24
2018-05-20T19:45:00.000,3.42,350.76,3.37,-0.55
2018-05-20T20:00:00.000,3.18,6.61,3.16,0.37
2018-05-20T20:15:00.000,1.92,35.09,1.57,1.10
2018-05-20T20:30:00.000,7.92,93.88,-0.54,7.90
2018-05-20T20:45:00.000,10.62,100.31,-1.90,10.45
2018-05-20T21:00:00.000,12.49,101.78,-2.55,12.22
2018-05-20T21:15:00.000,11.20,107.04,-3.28,10.70
2018-05-20T21:30:00.000,7.92,105.31,-2.09,7.64
2018-05-20T21:45:00.000,3.07,356.38,3.06,-0.19
2018-05-20T22:00:00.000,3.88,350.73,3.83,-0.62
2018-05-20T22:15:00.000,5.94,7.70,5.88,0.80
2018-05-20T22:30:00.000,6.57,4.98,6.54,0.57
2018-05-20T22:45:00.000,8.77,16.01,8.43,2.42
2018-05-20T23:00:00.000,11.11,19.11,10.50,3.64
2018-05-20T23:15:00.000,11.11,22.10,10.30,4.18
2018-05-20T23:30:00.000,15.64,53.63,9.27,12.59
2018-05-20T23:45:00.000,12.57,34.55,10.35,7.13
2018-05-21T00:00:00.000,13.19,42.88,9.66,8.98
2018-05-21T00:15:00.000,17.74,60.35,8.78,15.42
2018-05-21T00:30:00.000,18.08,106.70,-5.20,17.32
2018-05-21T00:45:00.000,15.21,70.03,5.20,14.30
2018-05-21T01:00:00.000,14.77,51.41,9.21,11.55
2018-05-21T01:15:00.000,14.40,18.99,13.62,4.69
2018-05-21T01:30:00.000,12.80,38.50,10.02,7.97
2018-05-21T01:45:00.000,12.72,11.65,12.46,2.57
2018-05-21T02:00:00.000,11.77,350.36,11.61,-1.97
2018-05-21T02:15:00.000,11.03,351.92,10.92,-1.55
2018-05-21T02:30:00.000,9.48,352.62,9.40,-1.22
2018-05-21T02:45:00.000,9.57,355.83,9.54,-0.70
2018-05-21T03:00:00.000,7.82,350.33,7.71,-1.31
2018-05-21T03:15:00.000,7.53,0.92,7.53,0.12
2018-05-21T03:30:00.000,7.15,329.74,6.18,-3.60
2018-05-21T03:45:00.000,5.41,282.75,1.19,-5.28
2018-05-21T04:00:00.000,2.95,284.49,0.74,-2.86
2018-05-21T04:15:00.000,5.41,272.70,0.25,-5.40
2018-05-21T04:30:00.000,6.04,240.10,-3.01,-5.24
2018-05-21T04:45:00.000,5.41,231.21,-3.39,-4.22
2018-05-21T05:00:00.000,5.73,235.94,-3.21,-4.74
2018-05-21T05:15:00.000,5.62,248.34,-2.07,-5.22
2018-05-21T05:30:00.000,5.10,231.58,-3.17,-3.99
2018-05-21T05:45:00.000,4.99,240.27,-2.47,-4.33
2018-05-21T06:00:00.000,4.99,245.18,-2.09,-4.53
2018-05-21T06:15:00.000,4.11,268.05,-0.14,-4.11
2018-05-21T06:30:00.000,3.53,286.85,1.02,-3.38
2018-05-21T06:45:00.000,4.99,348.40,4.89,-1.00
2018-05-21T07:00:00.000,7.05,316.78,5.14,-4.83
2018-05-21T07:15:00.000,5.31,325.64,4.38,-2.99
2018-05-21T07:30:00.000,2.72,16.92,2.60,0.79
2018-05-21T07:45:00.000,5.31,62.47,2.45,4.70
2018-05-21T08:00:00.000,8.49,91.50,-0.22,8.49
2018-05-21T08:15:00.000,9.30,100.79,-1.74,9.14
2018-05-21T08:30:00.000,9.04,97.73,-1.22,8.95
2018-05-21T08:45:00.000,10.10,110.13,-3.48,9.49
2018-05-21T09:00:00.000,7.73,115.14,-3.28,6.99
2018-05-21T09:15:00.000,2.49,59.17,1.28,2.14
2018-05-21T09:30:00.000,2.49,13.41,2.42,0.58
2018-05-21T09:45:00.000,5.10,27.84,4.51,2.38
2018-05-21T10:00:00.000,8.30,27.14,7.39,3.79
2018-05-21T10:15:00.000,10.19,20.51,9.55,3.57
2018-05-21T10:30:00.000,10.87,21.98,10.08,4.07
2018-05-21T10:45:00.000,11.20,10.63,11.00,2.06
2018-05-21T11:00:00.000,13.50,43.97,9.72,9.37
2018-05-21T11:15:00.000,16.56,104.53,-4.15,16.03
2018-05-21T11:30:00.000,11.36,56.70,6.24,9.50
2018-05-21T11:45:00.000,10.28,60.73,5.03,8.97
2018-05-21T12:00:00.000,15.50,56.51,8.55,12.92
2018-05-21T12:15:00.000,15.99,66.21,6.45,14.63
2018-05-21T12:30:00.000,13.95,52.78,8.44,11.11
2018-05-21T12:45:00.000,19.14,133.94,-13.28,13.78
2018-05-21T13:00:00.000,14.25,100.34,-2.56,14.02
2018-05-21T13:15:00.000,22.42,89.39,0.24,22.42
2018-05-21T13:30:00.000,29.30,92.23,-1.14,29.27
2018-05-21T13:45:00.000,28.55,89.12,0.44,28.55
2018-05-21T14:00:00.000,32.92,91.12,-0.64,32.91
2018-05-21T14:15:00.000,11.20,61.56,5.33,9.84
2018-05-21T14:30:00.000,8.68,27.83,7.67,4.05
2018-05-21T14:45:00.000,9.04,8.69,8.93,1.37
2018-05-21T15:00:00.000,10.54,10.74,10.35,1.96
2018-05-21T15:15:00.000,9.84,352.82,9.76,-1.23
2018-05-21T15:30:00.000,6.77,328.45,5.77,-3.54
2018-05-21T15:45:00.000,5.52,317.51,4.07,-3.73
2018-05-21T16:00:00.000,2.15,350.98,2.12,-0.34
2018-05-21T16:15:00.000,5.73,338.00,5.31,-2.14
2018-05-21T16:30:00.000,3.99,347.57,3.90,-0.86
2018-05-21T16:45:00.000,4.99,329.35,4.29,-2.54
2018-05-21T17:00:00.000,7.53,324.58,6.14,-4.37
2018-05-21T17:15:00.000,8.11,311.63,5.39,-6.06
2018-05-21T17:30:00.000,7.63,299.05,3.71,-6.67
2018-05-21T17:45:00.000,6.96,265.65,-0.53,-6.94
2018-05-21T18:00:00.000,5.83,255.27,-1.48,-5.64
2018-05-21T18:15:00.000,4.22,260.66,-0.69,-4.17
2018-05-21T18:30:00.000,4.45,263.00,-0.54,-4.42
2018-05-21T18:45:00.000,2.38,293.59,0.95,-2.18
2018-05-21T19:00:00.000,4.45,271.41,0.11,-4.45
2018-05-21T19:15:00.000,4.57,299.24,2.23,-3.99
2018-05-21T19:30:00.000,6.25,304.49,3.54,-5.15
2018-05-21T19:45:00.000,6.04,306.10,3.56,-4.88
2018-05-21T20:00:00.000,6.35,310.67,4.14,-4.82
2018-05-21T20:15:00.000,5.62,306.23,3.32,-4.53
2018-05-21T20:30:00.000,5.73,328.88,4.90,-2.96
2018-05-21T20:45:00.000,2.84,11.57,2.78,0.57
2018-05-21T21:00:00.000,2.84,20.02,2.67,0.97
2018-05-21T21:15:00.000,5.73,60.62,2.81,4.99
2018-05-21T21:30:00.000,10.54,77.07,2.36,10.27
2018-05-21T21:45:00.000,10.54,84.87,0.94,10.49
2018-05-21T22:00:00.000,9.48,92.73,-0.45,9.47
2018-05-21T22:15:00.000,9.39,98.47,-1.38,9.29
2018-05-21T22:30:00.000,6.35,101.97,-1.32,6.22
2018-05-21T22:45:00.000,1.81,26.11,1.62,0.80
2018-05-21T23:00:00.000,1.58,19.59,1.49,0.53
2018-05-21T23:15:00.000,2.49,39.33,1.93,1.58
2018-05-21T23:30:00.000,7.82,49.88,5.04,5.98
2018-05-21T23:45:00.000,10.01,38.55,7.83,6.24
2018-05-22T00:00:00.000,10.95,44.60,7.79,7.69
2018-05-22T00:15:00.000,13.50,57.93,7.17,11.44
2018-05-22T00:30:00.000,10.62,80.93,1.67,10.48
2018-05-22T00:45:00.000,12.57,92.01,-0.44,12.56
2018-05-22T01:00:00.000,10.10,79.45,1.85,9.93
2018-05-22T01:15:00.000,11.52,57.96,6.11,9.77
2018-05-22T01:30:00.000,11.94,59.70,6.02,10.31
2018-05-22T01:45:00.000,11.36,60.26,5.64,9.86
2018-05-22T02:00:00.000,13.27,33.54,11.06,7.33
2018-05-22T02:15:00.000,20.41,28.11,18.00,9.62
2018-05-22T02:30:00.000,20.34,86.39,1.28,20.30
2018-05-22T02:45:00.000,16.70,68.57,6.10,15.54
2018-05-22T03:00:00.000,15.71,40.42,11.96,10.18
2018-05-22T03:15:00.000,13.65,30.52,11.76,6.94
2018-05-22T03:30:00.000,12.88,10.34,12.67,2.31
2018-05-22T03:45:00.000,11.77,6.67,11.69,1.37
2018-05-22T04:00:00.000,9.93,12.78,9.68,2.20
2018-05-22T04:15:00.000,8.40,4.36,8.37,0.64
2018-05-22T04:30:00.000,8.49,341.40,8.05,-2.71
2018-05-22T04:45:00.000,7.73,328.29,6.57,-4.06
2018-05-22T05:00:00.000,7.82,325.91,6.48,-4.38
2018-05-22T05:15:00.000,7.82,340.12,7.36,-2.66
2018-05-22T05:30:00.000,5.52,330.66,4.81,-2.70
2018-05-22T05:45:00.000,5.83,315.43,4.15,-4.09
2018-05-22T06:00:00.000,5.83,303.16,3.19,-4.88
2018-05-22T06:15:00.000,5.31,277.02,0.65,-5.27
2018-05-22T06:30:00.000,5.83,235.76,-3.28,-4.82
2018-05-22T06:45:00.000,4.22,235.93,-2.37,-3.50
2018-05-22T07:00:00.000,2.61,314.47,1.83,-1.86
2018-05-22T07:15:00.000,3.30,324.11,2.67,-1.93
2018-05-22T07:30:00.000,3.76,296.65,1.69,-3.36
2018-05-22T07:45:00.000,2.61,317.26,1.91,-1.77
2018-05-22T08:00:00.000,3.18,276.90,0.38,-3.16
2018-05-22T08:15:00.000,1.81,317.20,1.33,-1.23
2018-05-22T08:30:00.000,2.03,13.14,1.98,0.46
2018-05-22T08:45:00.000,2.03,21.29,1.90,0.74
2018-05-22T09:00:00.000,3.07,84.48,0.30,3.05
2018-05-22T09:15:00.000,6.57,85.07,0.56,6.54
2018-05-22T09:30:00.000,9.75,98.96,-1.52,9.63
2018-05-22T09:45:00.000,10.78,95.75,-1.08,10.73
2018-05-22T10:00:00.000,10.62,98.27,-1.53,10.51
2018-05-22T10:15:00.000,10.78,98.66,-1.62,10.66
2018-05-22T10:30:00.000,7.34,83.36,0.85,7.29
2018-05-22T10:45:00.000,2.26,9.74,2.23,0.38
2018-05-22T11:00:00.000,2.72,29.85,2.36,1.35
2018-05-22T11:15:00.000,5.52,33.45,4.60,3.04
2018-05-22T11:30:00.000,6.04,34.72,4.96,3.44
2018-05-22T11:45:00.000,10.37,30.27,8.96,5.23
2018-05-22T12:00:00.000,12.96,20.93,12.10,4.63
2018-05-22T12:15:00.000,12.64,17.74,12.04,3.85
2018-05-22T12:30:00.000,12.02,28.62,10.55,5.76
2018-05-22T12:45:00.000,14.40,22.24,13.33,5.45
2018-05-22T13:00:00.000,12.57,28.04,11.09,5.91
2018-05-22T13:15:00.000,13.35,88.15,0.43,13.34
2018-05-22T13:30:00.000,13.03,53.46,7.76,10.47
2018-05-22T13:45:00.000,13.80,3.87,13.77,0.93
2018-05-22T14:00:00.000,13.35,11.42,13.08,2.64
2018-05-22T14:15:00.000,12.57,352.54,12.46,-1.63
2018-05-22T14:30:00.000,12.57,0.55,12.57,0.12
2018-05-22T14:45:00.000,13.95,356.25,13.92,-0.91
2018-05-22T15:00:00.000,15.07,7.27,14.95,1.91
2018-05-22T15:15:00.000,11.77,6.69,11.69,1.37
2018-05-22T15:30:00.000,10.87,28.06,9.59,5.11
2018-05-22T15:45:00.000,7.63,5.74,7.59,0.76
2018-05-22T16:00:00.000,8.77,352.14,8.69,-1.20
2018-05-22T16:15:00.000,7.25,333.62,6.49,-3.22
2018-05-22T16:30:00.000,5.20,339.25,4.86,-1.84
2018-05-22T16:45:00.000,2.26,357.40,2.26,-0.10
2018-05-22T17:00:00.000,1.81,7.03,1.79,0.22
2018-05-22T17:15:00.000,1.69,11.04,1.66,0.32
2018-05-22T17:30:00.000,3.88,225.00,-2.74,-2.74
2018-05-22T17:45:00.000,5.83,222.89,-4.27,-3.97
2018-05-22T18:00:00.000,4.57,210.67,-3.93,-2.33
2018-05-22T18:15:00.000,4.88,231.76,-3.02,-3.84
2018-05-22T18:30:00.000,2.15,241.22,-1.03,-1.88
2018-05-22T18:45:00.000,1.47,24.02,1.34,0.60
2018-05-22T19:00:00.000,2.03,22.13,1.88,0.77
2018-05-22T19:15:00.000,2.38,214.74,-1.95,-1.35
2018-05-22T19:30:00.000,7.05,192.17,-6.90,-1.49
2018-05-22T19:45:00.000,8.01,186.04,-7.97,-0.84
2018-05-22T20:00:00.000,6.04,184.37,-6.02,-0.46
2018-05-22T20:15:00.000,3.65,199.10,-3.45,-1.19
2018-05-22T20:30:00.000,2.84,182.85,-2.83,-0.14
2018-05-22T20:45:00.000,5.94,185.34,-5.91,-0.55
2018-05-22T21:00:00.000,6.25,199.26,-5.90,-2.06
2018-05-22T21:15:00.000,4.11,186.48,-4.08,-0.46
2018-05-22T21:30:00.000,5.94,164.91,-5.73,1.55
2018-05-22T21:45:00.000,5.31,160.63,-5.00,1.76
2018-05-22T22:00:00.000,5.41,134.66,-3.80,3.85
2018-05-22T22:15:00.000,4.57,75.38,1.15,4.42
2018-05-22T22:30:00.000,6.04,85.95,0.43,6.02
2018-05-22T22:45:00.000,11.52,94.05,-0.81,11.50
2018-05-22T23:00:00.000,9.93,128.83,-6.22,7.73
2018-05-22T23:15:00.000,11.61,127.03,-6.99,9.27
2018-05-22T23:30:00.000,9.30,89.87,0.02,9.30
2018-05-22T23:45:00.000,10.95,69.06,3.91,10.22
2018-05-23T00:00:00.000,10.78,21.93,10.00,4.03
2018-05-23T00:15:00.000,9.84,20.57,9.21,3.46
2018-05-23T00:30:00.000,9.39,28.51,8.25,4.48
2018-05-23T00:45:00.000,9.12,12.68,8.90,2.00
2018-05-23T01:00:00.000,10.45,32.07,8.86,5.55
2018-05-23T01:15:00.000,12.72,19.35,12.00,4.22
2018-05-23T01:30:00.000,10.95,9.03,10.81,1.72
2018-05-23T01:45:00.000,12.49,30.20,10.79,6.28
2018-05-23T02:00:00.000,11.69,41.77,8.72,7.79
2018-05-23T02:15:00.000,10.01,66.77,3.95,9.20
2018-05-23T02:30:00.000,7.82,57.81,4.17,6.62
2018-05-23T02:45:00.000,10.62,34.55,8.75,6.02
2018-05-23T03:00:00.000,10.28,8.54,10.17,1.53
2018-05-23T03:15:00.000,10.01,352.76,9.93,-1.26
2018-05-23T03:30:00.000,11.36,359.74,11.36,-0.05
2018-05-23T03:45:00.000,10.37,350.56,10.23,-1.70
2018-05-23T04:00:00.000,10.01,349.13,9.83,-1.89
2018-05-23T04:15:00.000,8.30,342.94,7.94,-2.44
2018-05-23T04:30:00.000,4.99,351.74,4.94,-0.72
2018-05-23T04:45:00.000,4.22,343.97,4.06,-1.17
2018-05-23T05:00:00.000,3.53,349.29,3.47,-0.66
2018-05-23T05:15:00.000,3.42,341.93,3.25,-1.06
2018-05-23T05:30:00.000,3.18,311.45,2.11,-2.39
2018-05-23T05:45:00.000,4.68,296.42,2.08,-4.19
2018-05-23T06:00:00.000,1.36,289.25,0.45,-1.28
2018-05-23T06:15:00.000,3.07,237.71,-1.64,-2.59
2018-05-23T06:30:00.000,3.42,228.74,-2.25,-2.57
2018-05-23T06:45:00.000,5.20,258.89,-1.00,-5.10
2018-05-23T07:00:00.000,2.15,303.46,1.18,-1.79
2018-05-23T07:15:00.000,4.11,223.63,-2.97,-2.83
2018-05-23T07:30:00.000,1.69,357.29,1.69,-0.08
2018-05-23T07:45:00.000,2.49,277.51,0.33,-2.47
2018-05-23T08:00:00.000,3.99,285.29,1.05,-3.85
2018-05-23T08:15:00.000,3.53,270.70,0.04,-3.53
2018-05-23T08:30:00.000,4.11,253.20,-1.19,-3.93
2018-05-23T08:45:00.000,5.52,237.92,-2.93,-4.67
2018-05-23T09:00:00.000,6.67,228.11,-4.45,-4.97
2018-05-23T09:15:00.000,6.57,230.27,-4.20,-5.05
2018-05-23T09:30:00.000,4.68,239.06,-2.40,-4.01
2018-05-23T09:45:00.000,3.99,257.03,-0.90,-3.89
2018-05-23T10:00:00.000,1.69,31.47,1.45,0.88
2018-05-23T10:15:00.000,1.92,35.61,1.56,1.12
2018-05-23T10:30:00.000,2.49,52.33,1.52,1.97
2018-05-23T10:45:00.000,6.57,93.06,-0.35,6.56
2018-05-23T11:00:00.000,10.54,87.12,0.53,10.52
2018-05-23T11:15:00.000,12.88,84.42,1.25,12.82
2018-05-23T11:30:00.000,12.72,87.99,0.45,12.71
2018-05-23T11:45:00.000,11.44,87.84,0.43,11.43
2018-05-23T12:00:00.000,8.40,81.93,1.18,8.31
2018-05-23T12:15:00.000,4.68,32.61,3.94,2.52
2018-05-23T12:30:00.000,4.88,28.05,4.31,2.30
2018-05-23T12:45:00.000,3.65,55.20,2.08,2.99
2018-05-23T13:00:00.000,3.99,31.93,3.39,2.11
2018-05-23T13:15:00.000,9.39,21.08,8.76,3.38
2018-05-23T13:30:00.000,10.62,28.14,9.36,5.01
2018-05-23T13:45:00.000,10.10,31.66,8.60,5.30
2018-05-23T14:00:00.000,11.20,35.20,9.15,6.45
2018-05-23T14:15:00.000,14.10,47.93,9.45,10.47
2018-05-23T14:30:00.000,11.52,20.23,10.81,3.99
2018-05-23T14:45:00.000,7.63,0.04,7.63,0.00
2018-05-23T15:00:00.000,8.95,346.31,8.69,-2.12
2018-05-23T15:15:00.000,9.12,354.83,9.09,-0.82
2018-05-23T15:30:00.000,5.62,0.59,5.62,0.06
2018-05-23T15:45:00.000,7.05,352.42,6.99,-0.93
2018-05-23T16:00:00.000,10.95,356.12,10.92,-0.74
2018-05-23T16:15:00.000,10.70,350.30,10.55,-1.80
2018-05-23T16:30:00.000,7.82,350.62,7.72,-1.27
2018-05-23T16:45:00.000,4.88,327.48,4.12,-2.63
2018-05-23T17:00:00.000,2.38,358.21,2.37,-0.07
2018-05-23T17:15:00.000,1.81,358.60,1.81,-0.04
2018-05-23T17:30:00.000,1.69,27.27,1.51,0.78
2018-05-23T17:45:00.000,1.47,243.03,-0.67,-1.31
2018-05-23T18:00:00.000,2.26,22.28,2.09,0.86
2018-05-23T18:15:00.000,6.04,332.72,5.37,-2.77
2018-05-23T18:30:00.000,2.61,15.99,2.51,0.72
2018-05-23T18:45:00.000,3.53,357.19,3.53,-0.17
2018-05-23T19:00:00.000,2.84,219.02,-2.20,-1.79
2018-05-23T19:15:00.000,5.10,220.00,-3.90,-3.28
2018-05-23T19:30:00.000,7.05,217.92,-5.56,-4.34
2018-05-23T19:45:00.000,7.15,225.84,-4.98,-5.13
2018-05-23T20:00:00.000,6.04,233.32,-3.61,-4.84
2018-05-23T20:15:00.000,4.57,231.32,-2.86,-3.57
2018-05-23T20:30:00.000,4.99,228.64,-3.30,-3.75
2018-05-23T20:45:00.000,4.34,234.76,-2.50,-3.54
2018-05-23T21:00:00.000,4.22,304.57,2.40,-3.48
2018-05-23T21:15:00.000,5.94,308.86,3.72,-4.62
2018-05-23T21:30:00.000,4.88,302.28,2.61,-4.13
2018-05-23T21:45:00.000,3.88,294.13,1.58,-3.54
2018-05-23T22:00:00.000,4.78,308.36,2.97,-3.75
2018-05-23T22:15:00.000,5.73,313.05,3.91,-4.18
